metric,value
train_accuracy,0.8777777777777778
train_balanced_accuracy,0.8775
train_macro_f1,0.8776418242491657
train_macro_precision,0.8785595049559438
train_macro_recall,0.8775
train_brier,0.24096180143623333
train_ece_10,0.17666610560423263
train_nll,0.407141233850788
train_roc_auc,0.9563475609756098
val_accuracy,0.7518518518518519
val_balanced_accuracy,0.7637757137158813
val_macro_f1,0.7500379986458665
val_macro_precision,0.7541172595520422
val_macro_recall,0.7637757137158813
val_brier,0.36468615028734247
val_ece_10,0.093921228974388
val_nll,0.54725310414069
val_roc_auc,0.83047467092142
test_accuracy,0.7166666666666667
test_balanced_accuracy,0.7199975030431661
test_macro_f1,0.7161058881741712
test_macro_precision,0.717606742613689
test_macro_recall,0.7199975030431661
test_brier,0.3708377906706346
test_ece_10,0.049173712068886336
test_nll,0.5511719386929299
test_roc_auc,0.8064234214551017
test_quantum_kernel_alignment,0.05954160879490098
test_quantum_kernel_effective_rank,110.36610487211111
test_quantum_kernel_trace,256.00006103515625
test_quantum_kernel_mean_offdiag,0.08730317652225494
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,142.0
test_quantum_kernel_sample_class1_n,114.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.7194444444444444
ood_balanced_accuracy,0.7254230960676954
ood_macro_f1,0.7194422796472195
ood_macro_precision,0.7256547600510728
ood_macro_recall,0.7254230960676954
ood_brier,0.3954275972619532
ood_ece_10,0.06630978375544651
ood_nll,0.5814746762360795
ood_roc_auc,0.78086112493778
ood_quantum_kernel_alignment,0.04354161678800188
ood_quantum_kernel_effective_rank,106.89094654355681
ood_quantum_kernel_trace,256.0
ood_quantum_kernel_mean_offdiag,0.09123020619153976
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,139.0
ood_quantum_kernel_sample_class1_n,117.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.6055555555555555
ood_composition_balanced_accuracy,0.61375
ood_composition_macro_f1,0.6055433809685484
ood_composition_macro_precision,0.6140493796215065
ood_composition_macro_recall,0.61375
ood_composition_brier,0.48033637510953076
ood_composition_ece_10,0.03884484041990455
ood_composition_nll,0.6756576860324486
ood_composition_roc_auc,0.643125
ood_composition_quantum_kernel_alignment,0.050367976008005313
ood_composition_quantum_kernel_effective_rank,77.38096218785726
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.09975029528141022
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,100.0
ood_composition_quantum_kernel_sample_class1_n,80.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.8333333333333334
ood_depth_balanced_accuracy,0.8370535714285714
ood_depth_macro_f1,0.8333333333333334
ood_depth_macro_precision,0.8370535714285714
ood_depth_macro_recall,0.8370535714285714
ood_depth_brier,0.31051881941437565
ood_depth_ece_10,0.1634388825411721
ood_depth_nll,0.48729166643971034
ood_depth_roc_auc,0.8976934523809523
ood_depth_quantum_kernel_alignment,0.07779184204880688
ood_depth_quantum_kernel_effective_rank,91.92508649680131
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.08445713669061661
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,96.0
ood_depth_quantum_kernel_sample_class1_n,84.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,8
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,4.8742371249973075
