split,local_index,y_true
ood,0,1
ood,1,0
ood,2,0
ood,3,1
ood,4,1
ood,5,0
ood,6,0
ood,7,0
ood,8,1
ood,9,1
ood,11,1
ood,13,1
ood,14,1
ood,16,1
ood,17,1
ood,18,0
ood,19,0
ood,23,0
ood,26,0
ood,27,0
ood,28,0
ood,30,0
ood,31,1
ood,32,1
ood,33,0
ood,35,1
ood,36,0
ood,37,0
ood,38,1
ood,39,1
ood,40,0
ood,41,0
ood,43,1
ood,45,1
ood,47,0
ood,49,0
ood,51,1
ood,52,1
ood,53,0
ood,54,1
ood,55,1
ood,58,1
ood,59,1
ood,61,1
ood,62,0
ood,64,1
ood,65,0
ood,66,0
ood,67,1
ood,71,0
ood,73,1
ood,75,0
ood,76,0
ood,77,0
ood,79,0
ood,82,1
ood,83,0
ood,84,0
ood,85,0
ood,86,0
ood,87,1
ood,88,0
ood,89,0
ood,91,0
ood,92,1
ood,93,0
ood,94,1
ood,97,0
ood,99,0
ood,100,1
ood,101,0
ood,102,1
ood,103,0
ood,104,0
ood,105,0
ood,106,1
ood,108,0
ood,109,1
ood,110,0
ood,111,1
ood,113,1
ood,115,1
ood,116,0
ood,117,1
ood,119,0
ood,120,0
ood,121,1
ood,122,0
ood,123,1
ood,125,0
ood,126,1
ood,128,0
ood,129,1
ood,130,0
ood,135,0
ood,136,1
ood,137,0
ood,138,0
ood,140,0
ood,141,0
ood,142,0
ood,143,0
ood,145,1
ood,146,0
ood,148,1
ood,149,0
ood,150,1
ood,153,1
ood,155,1
ood,156,1
ood,157,1
ood,158,0
ood,160,1
ood,162,1
ood,163,0
ood,164,0
ood,165,0
ood,166,0
ood,167,1
ood,169,1
ood,170,0
ood,171,0
ood,172,0
ood,173,1
ood,175,0
ood,176,0
ood,178,0
ood,179,1
ood,182,1
ood,185,1
ood,186,0
ood,187,1
ood,188,0
ood,189,0
ood,190,1
ood,193,1
ood,194,1
ood,195,0
ood,196,1
ood,197,1
ood,198,0
ood,199,0
ood,201,1
ood,202,1
ood,203,0
ood,206,1
ood,207,0
ood,208,1
ood,209,1
ood,210,0
ood,211,0
ood,212,0
ood,214,1
ood,215,0
ood,216,1
ood,217,0
ood,218,0
ood,219,0
ood,220,0
ood,223,0
ood,224,0
ood,225,1
ood,226,1
ood,227,0
ood,228,0
ood,229,1
ood,232,1
ood,233,0
ood,234,0
ood,236,0
ood,237,1
ood,238,0
ood,239,1
ood,242,0
ood,245,0
ood,247,0
ood,248,0
ood,249,1
ood,250,0
ood,251,0
ood,252,1
ood,253,1
ood,254,1
ood,256,1
ood,257,0
ood,258,1
ood,259,0
ood,260,0
ood,261,1
ood,262,0
ood,265,0
ood,266,1
ood,267,1
ood,268,1
ood,269,1
ood,270,1
ood,271,1
ood,272,0
ood,273,1
ood,274,1
ood,275,1
ood,276,1
ood,278,0
ood,279,0
ood,280,0
ood,281,1
ood,282,0
ood,283,1
ood,284,0
ood,285,1
ood,287,0
ood,289,1
ood,291,0
ood,294,1
ood,296,1
ood,297,1
ood,298,1
ood,299,1
ood,301,0
ood,302,0
ood,303,1
ood,304,1
ood,305,0
ood,306,1
ood,307,0
ood,308,0
ood,310,0
ood,311,0
ood,313,0
ood,315,1
ood,316,0
ood,318,0
ood,319,0
ood,321,0
ood,323,1
ood,324,0
ood,329,1
ood,332,0
ood,333,0
ood,334,0
ood,335,1
ood,337,1
ood,338,1
ood,339,0
ood,343,0
ood,344,1
ood,346,0
ood,347,0
ood,348,1
ood,349,0
ood,350,1
ood,351,1
ood,353,0
ood,354,0
ood,355,1
ood,359,1
