metric,value
train_accuracy,1.0
train_balanced_accuracy,1.0
train_macro_f1,1.0
train_macro_precision,1.0
train_macro_recall,1.0
train_brier,0.04125801508198136
train_ece_10,0.12607407449870495
train_nll,0.13799531292096348
train_roc_auc,1.0
val_accuracy,0.8
val_balanced_accuracy,0.7971882036355649
val_macro_f1,0.7971506483388058
val_macro_precision,0.810274640215584
val_macro_recall,0.7971882036355649
val_brier,0.27994361521946537
val_ece_10,0.093503704296963
val_nll,0.44161754504637585
val_roc_auc,0.9056235927288704
test_accuracy,0.7583333333333333
test_balanced_accuracy,0.7587047783676997
test_macro_f1,0.7581821972065874
test_macro_precision,0.7596424920226772
test_macro_recall,0.7587047783676997
test_brier,0.3399699106718152
test_ece_10,0.06036666639577606
test_nll,0.5138342880637842
test_roc_auc,0.8350722311396468
ood_accuracy,0.7138888888888889
ood_balanced_accuracy,0.7105654761904762
ood_macro_f1,0.7111587147030185
ood_macro_precision,0.713109096043425
ood_macro_recall,0.7105654761904762
ood_brier,0.3936422217685225
ood_ece_10,0.03342222297110908
ood_nll,0.5754986736858443
ood_roc_auc,0.7688027033730159
ood_composition_accuracy,0.5888888888888889
ood_composition_balanced_accuracy,0.5850460219392257
ood_composition_macro_f1,0.58375
ood_composition_macro_precision,0.5837784126195504
ood_composition_macro_recall,0.5850460219392257
ood_composition_brier,0.5164823995145004
ood_composition_ece_10,0.07031111105117534
ood_composition_nll,0.7186677205073929
ood_composition_roc_auc,0.5818307905686546
ood_depth_accuracy,0.8388888888888889
ood_depth_balanced_accuracy,0.8399185084578342
ood_depth_macro_f1,0.8377622377622378
ood_depth_macro_precision,0.8509688934217237
ood_depth_macro_recall,0.8399185084578342
ood_depth_brier,0.27080204402254465
ood_depth_ece_10,0.11857777836591836
ood_depth_nll,0.43232962686429566
ood_depth_roc_auc,0.920545746388443
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,1.36160495900549
