metric,value
train_accuracy,0.9604938271604938
train_balanced_accuracy,0.9595131215469613
train_macro_f1,0.96
train_macro_precision,0.9605354229495229
train_macro_recall,0.9595131215469613
train_brier,0.12554179346989375
train_ece_10,0.1473917432167512
train_nll,0.24450989274519985
train_roc_auc,0.988148677979479
val_accuracy,0.8074074074074075
val_balanced_accuracy,0.8059201493766819
val_macro_f1,0.8063448275862068
val_macro_precision,0.8100061216539596
val_macro_recall,0.8059201493766819
val_brier,0.2641405371467979
val_ece_10,0.04757284947699692
val_nll,0.4221655667450149
val_roc_auc,0.8956010763907957
test_accuracy,0.7666666666666667
test_balanced_accuracy,0.7670082726262502
test_macro_f1,0.7665513833992095
test_macro_precision,0.7678018575851393
test_macro_recall,0.7670082726262502
test_brier,0.3324490942157032
test_ece_10,0.03129763556972728
test_nll,0.5170706918926095
test_roc_auc,0.836986047660205
ood_accuracy,0.7055555555555556
ood_balanced_accuracy,0.703125
ood_macro_f1,0.7034965034965035
ood_macro_precision,0.7042648709315376
ood_macro_recall,0.703125
ood_brier,0.44765771621295725
ood_ece_10,0.11146076920803058
ood_nll,0.722590171750595
ood_roc_auc,0.7362041170634921
ood_composition_accuracy,0.5833333333333334
ood_composition_balanced_accuracy,0.5769133778842517
ood_composition_macro_f1,0.5764174327758778
ood_composition_macro_precision,0.5762499999999999
ood_composition_macro_recall,0.5769133778842517
ood_composition_brier,0.6440544854801981
ood_composition_ece_10,0.23126189895925753
ood_composition_nll,1.0555745121784403
ood_composition_roc_auc,0.5545328457949816
ood_depth_accuracy,0.8277777777777777
ood_depth_balanced_accuracy,0.8283121373009014
ood_depth_macro_f1,0.8275169237426974
ood_depth_macro_precision,0.8308860129417621
ood_depth_macro_recall,0.8283121373009014
ood_depth_brier,0.2512609469457166
ood_depth_ece_10,0.022434544261799628
ood_depth_nll,0.3896058313227496
ood_depth_roc_auc,0.9061612544758612
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,0.5899962500116089
