metric,value
train_accuracy,0.5098765432098765
train_balanced_accuracy,0.5
train_macro_f1,0.3376941946034342
train_macro_precision,0.25493827160493826
train_macro_recall,0.5
train_brier,0.49980490778844694
train_ece_10,6.034050481495967e-09
train_nll,0.6929520756594215
train_roc_auc,0.5
val_accuracy,0.5222222222222223
val_balanced_accuracy,0.5
val_macro_f1,0.34306569343065696
val_macro_precision,0.2611111111111111
val_macro_recall,0.5
val_brier,0.4993171769615864
val_ece_10,0.012345672978295252
val_nll,0.6924642813826379
val_roc_auc,0.5
test_accuracy,0.5361111111111111
test_balanced_accuracy,0.5
test_macro_f1,0.34900542495479203
test_macro_precision,0.26805555555555555
test_macro_recall,0.5
test_brier,0.4987684797813682
test_ece_10,0.026234561867184092
test_nll,0.6919155128212564
test_roc_auc,0.5
ood_accuracy,0.5555555555555556
ood_balanced_accuracy,0.5
ood_macro_f1,0.35714285714285715
ood_macro_precision,0.2777777777777778
ood_macro_recall,0.5
ood_brier,0.4980003037290628
ood_ece_10,0.04567900631162858
ood_nll,0.6911472368353224
ood_roc_auc,0.5
ood_composition_accuracy,0.6166666666666667
ood_composition_balanced_accuracy,0.5
ood_composition_macro_f1,0.38144329896907214
ood_composition_macro_precision,0.30833333333333335
ood_composition_macro_recall,0.5
ood_composition_brier,0.4955860361361028
ood_composition_ece_10,0.1067901174227397
ood_composition_nll,0.688732655165244
ood_composition_roc_auc,0.5
ood_depth_accuracy,0.49444444444444446
ood_depth_balanced_accuracy,0.5
ood_depth_macro_f1,0.3308550185873606
ood_depth_macro_precision,0.24722222222222223
ood_depth_macro_recall,0.5
ood_depth_brier,0.5004145713220227
ood_depth_ece_10,0.015432104799482538
ood_depth_nll,0.6935618185054008
ood_depth_roc_auc,0.5
model_parameter_count,0.0
elapsed_seconds,0.24848629100597464
