metric,value
train_accuracy,0.9481481481481482
train_balanced_accuracy,0.9480182926829268
train_macro_f1,0.9481225296442688
train_macro_precision,0.9484120203105165
train_macro_recall,0.9480182926829268
train_brier,0.1216544381770948
train_ece_10,0.13098346429248878
train_nll,0.2406434617022044
train_roc_auc,0.9882317073170732
val_accuracy,0.8148148148148148
val_balanced_accuracy,0.8165707447717818
val_macro_f1,0.8106591865357644
val_macro_precision,0.808142437184536
val_macro_recall,0.8165707447717818
val_brier,0.2722102090486984
val_ece_10,0.03694066675787871
val_nll,0.4246325976155783
val_roc_auc,0.8868881417744601
test_accuracy,0.7888888888888889
test_balanced_accuracy,0.7871032179531197
test_macro_f1,0.7867564534231201
test_macro_precision,0.7864594687178849
test_macro_recall,0.7871032179531197
test_brier,0.2796759426776143
test_ece_10,0.043914182856499
test_nll,0.43138668455791823
test_roc_auc,0.8832672680171042
test_quantum_kernel_alignment,0.09841741688219609
test_quantum_kernel_effective_rank,117.16979000752319
test_quantum_kernel_trace,256.0
test_quantum_kernel_mean_offdiag,0.08774305135011673
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,142.0
test_quantum_kernel_sample_class1_n,114.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.7972222222222223
ood_balanced_accuracy,0.7963539074166253
ood_macro_f1,0.7958977624865058
ood_macro_precision,0.795553969780646
ood_macro_recall,0.7963539074166253
ood_brier,0.289621850889515
ood_ece_10,0.03156788243131375
ood_nll,0.45540469721242294
ood_roc_auc,0.869462419113987
ood_quantum_kernel_alignment,0.09608514564728819
ood_quantum_kernel_effective_rank,116.12170894900058
ood_quantum_kernel_trace,256.0
ood_quantum_kernel_mean_offdiag,0.08808455616235733
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,139.0
ood_quantum_kernel_sample_class1_n,117.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.7666666666666667
ood_composition_balanced_accuracy,0.76625
ood_composition_macro_f1,0.764808362369338
ood_composition_macro_precision,0.7641369047619048
ood_composition_macro_recall,0.76625
ood_composition_brier,0.3321782442306554
ood_composition_ece_10,0.0366624091316578
ood_composition_nll,0.510713060055793
ood_composition_roc_auc,0.832375
ood_composition_quantum_kernel_alignment,0.10521085012689509
ood_composition_quantum_kernel_effective_rank,86.57327449786513
ood_composition_quantum_kernel_trace,180.00001525878906
ood_composition_quantum_kernel_mean_offdiag,0.0904913991689682
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,100.0
ood_composition_quantum_kernel_sample_class1_n,80.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.8277777777777777
ood_depth_balanced_accuracy,0.8266369047619048
ood_depth_macro_f1,0.8268747479134995
ood_depth_macro_precision,0.8271643274127438
ood_depth_macro_recall,0.8266369047619048
ood_depth_brier,0.2470654575483746
ood_depth_ece_10,0.04810454867097093
ood_depth_nll,0.4000963343690529
ood_depth_roc_auc,0.9043898809523809
ood_depth_quantum_kernel_alignment,0.11729963922431388
ood_depth_quantum_kernel_effective_rank,98.99702532393285
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.0819648951292038
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,96.0
ood_depth_quantum_kernel_sample_class1_n,84.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,30
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,7.664717709005345
