metric,value
train_accuracy,0.7012345679012346
train_balanced_accuracy,0.7008692999847491
train_macro_f1,0.7009264232008593
train_macro_precision,0.7010606402921188
train_macro_recall,0.7008692999847491
train_brier,0.41803638411232413
train_ece_10,0.08640698106308278
train_nll,0.6105617271248547
train_roc_auc,0.7492999847491231
val_accuracy,0.6666666666666666
val_balanced_accuracy,0.6651098901098902
val_macro_f1,0.6651785714285714
val_macro_precision,0.6664266725742136
val_macro_recall,0.6651098901098902
val_brier,0.4383151101733296
val_ece_10,0.04064759793914495
val_nll,0.6312115757308725
val_roc_auc,0.7089010989010988
test_accuracy,0.7
test_balanced_accuracy,0.6983783783783784
test_macro_f1,0.6981741398584027
test_macro_precision,0.7015154842960685
test_macro_recall,0.6983783783783784
test_brier,0.42797575186811654
test_ece_10,0.06374794993148443
test_nll,0.6198456205717983
test_roc_auc,0.7262393822393822
ood_accuracy,0.6222222222222222
ood_balanced_accuracy,0.6135198135198134
ood_macro_f1,0.6128542510121457
ood_macro_precision,0.6189003548292588
ood_macro_recall,0.6135198135198134
ood_brier,0.5068886459273901
ood_ece_10,0.07868158719977396
ood_nll,0.7224765578510207
ood_roc_auc,0.613986013986014
ood_composition_accuracy,0.4888888888888889
ood_composition_balanced_accuracy,0.4874675885911841
ood_composition_macro_f1,0.4796380090497738
ood_composition_macro_precision,0.4865935807687227
ood_composition_macro_recall,0.4874675885911841
ood_composition_brier,0.6173493686761812
ood_composition_ece_10,0.179651325060624
ood_composition_nll,0.8570000922318106
ood_composition_roc_auc,0.4612915174712927
ood_depth_accuracy,0.7555555555555555
ood_depth_balanced_accuracy,0.7459514170040487
ood_depth_macro_f1,0.7475777664456911
ood_depth_macro_precision,0.75
ood_depth_macro_recall,0.7459514170040487
ood_depth_brier,0.39642792317859926
ood_depth_ece_10,0.13389813293209385
ood_depth_nll,0.5879530234702307
ood_depth_roc_auc,0.7884615384615384
model_parameter_count,100.0
elapsed_seconds,0.531989249997423
