epoch,train_loss,gradient_norm,val_accuracy,val_balanced_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,val_brier,val_ece_10,val_nll,val_roc_auc
1,0.865721689330207,0.8166873743093188,0.40370370370370373,0.5,0.287598944591029,0.20185185185185187,0.5,0.7249270891927878,0.34158971298964025,0.9542663637953589,0.4756966208900792
2,0.7998672767921731,0.6617528904268881,0.40370370370370373,0.5,0.287598944591029,0.20185185185185187,0.5,0.6721245066575499,0.30130105343675817,0.8847198163196973,0.4862385321100918
3,0.7514724949259817,0.44257968164510436,0.40370370370370373,0.5,0.287598944591029,0.20185185185185187,0.5,0.6240001634137406,0.26063902652709325,0.8265904994520992,0.49797709271183543
4,0.7139700162557908,0.5125482500481933,0.40370370370370373,0.4970368681976181,0.29745454545454547,0.45112781954887216,0.4970368681976181,0.5861020936693832,0.22504140926899185,0.7837350248871268,0.5178072824662374
5,0.6906756866125413,0.2804476202036962,0.42962962962962964,0.509886603225255,0.3652296042989741,0.5305403978172857,0.509886603225255,0.5570049564998637,0.16955569001212242,0.7522095001703833,0.5302296427146846
6,0.6748735601519361,0.33717681082702355,0.44074074074074077,0.5088324121032538,0.40166424514595167,0.5168478260869566,0.5088324121032538,0.537105018046951,0.1432480990288072,0.7312463585979267,0.539574904552966
7,0.6649912881262509,0.25261877284267226,0.4666666666666667,0.5202005812296997,0.44926058133605307,0.5278061024394071,0.5202005812296997,0.5228912162628466,0.10542906346210108,0.7165395181840333,0.5515983816741695
8,0.6578160203533409,0.37445451699902105,0.5,0.5392614963815602,0.4949494949494949,0.5446938245978205,0.5392614963815602,0.5137080883456158,0.06233462337226037,0.7071259326336733,0.5614564932474785
9,0.6520220288523921,0.48269647670771326,0.5074074074074074,0.541027978802211,0.5049559547278016,0.5444444444444445,0.541027978802211,0.5076634907653305,0.05268873670514559,0.700936552439695,0.5729101373297624
10,0.6470146416146079,0.2558203189602587,0.5111111111111111,0.5396888711607499,0.5101434933201385,0.541505273821584,0.5396888711607499,0.5012370409907183,0.049485873521032855,0.6943878183801313,0.5831671320303151
11,0.6410964562569136,0.3004856374999143,0.5259259259259259,0.555074363211579,0.524987629886195,0.5575948989929086,0.555074363211579,0.497154681187233,0.039748742489034886,0.6902317723157729,0.5940509430736794
12,0.635641172344302,0.39575454346555283,0.5481481481481482,0.5766710353866317,0.5475274725274726,0.5794790005316321,0.5766710353866317,0.4932450661230213,0.0227164221067261,0.6862573951068853,0.6089805686933729
13,0.6302517180089597,0.33286658883351156,0.5333333333333333,0.5642486751381846,0.532075264084507,0.5678195488721804,0.5642486751381846,0.49170498820775765,0.03724375587173915,0.6846812310817136,0.6225995783235513
14,0.6240700290526873,0.3014731328406242,0.5333333333333333,0.5642486751381846,0.532075264084507,0.5678195488721804,0.5642486751381846,0.48784513149293557,0.05333298889579634,0.6807538780997471,0.6350789218758903
15,0.6182439786416513,0.29543610357299394,0.5481481481481482,0.5781526012878226,0.5472538347352796,0.5817293367498957,0.5781526012878226,0.4855746984119515,0.039288628943773427,0.6784259016502318,0.6489828480255286
16,0.6120232139104679,0.34379639297136505,0.5592592592592592,0.588950937375349,0.5585264980282774,0.592607973421927,0.588950937375349,0.48166426768156567,0.039934434330580554,0.6744319940254693,0.6605504587155964
17,0.6055396238962809,0.32706962137325907,0.5740740740740741,0.6028548635249872,0.5736002966258806,0.6061764705882353,0.6028548635249872,0.4779015808605649,0.02494816914908208,0.6705920778576832,0.6745113681691265
18,0.5987561208230477,0.37036517077606684,0.5851851851851851,0.6136531996125135,0.5848206930638695,0.6168492588903861,0.6136531996125135,0.473124001803768,0.02430247210143791,0.6657257970121385,0.6925180921989857
19,0.5913449387491485,0.3250857598542423,0.6,0.6275571257621517,0.599802371541502,0.6301377826870531,0.6275571257621517,0.4693565534586905,0.03223722147841002,0.6618530263694854,0.7036868197618098
20,0.5838198074588069,0.3122471455606694,0.6185185185185185,0.6430850760727107,0.6185132855046023,0.6435185185185185,0.6430850760727107,0.46241613470576864,0.04900588837459759,0.6547523566624045,0.7208387942332897
21,0.5754120211542388,0.3685373731559604,0.6407407407407407,0.6632001823465725,0.640696382269416,0.6618444846292948,0.6632001823465725,0.4546652504105867,0.06900809972900013,0.6468039179434697,0.735768419852983
22,0.5663063755741826,0.3399471578474485,0.674074074074074,0.6911504929055787,0.673428995546759,0.6860613456098508,0.6911504929055787,0.445262995159663,0.09928783005955238,0.637181538542339,0.7587326913214428
23,0.5570231698177479,0.3510630181137773,0.7148148148148148,0.7238304176876176,0.7123486682808717,0.7155399473222125,0.7238304176876176,0.43554441621058293,0.13606235945206824,0.6272055202596793,0.778163997948601
24,0.5474906456323317,0.5233196140171935,0.737037037037037,0.7439455239614793,0.7339679984457181,0.7350131752305665,0.7439455239614793,0.42588765246241356,0.15318148058417957,0.6172377748661583,0.7957718388512166
25,0.5373599919272057,0.3413341661616674,0.7481481481481481,0.7562254259501966,0.7454101724998614,0.7467756983700127,0.7562254259501966,0.4181779301944544,0.15875515387606343,0.6092119395339355,0.8123539802837768
26,0.5271744523519352,0.3571104001732592,0.7518518518518519,0.7622941478146903,0.7497059840885507,0.7525790166812993,0.7622941478146903,0.4101439716831103,0.15724464906421767,0.6007622976190752,0.8252891902672518
27,0.5168941309422622,0.41854239965669676,0.7592592592592593,0.7685053279389139,0.7568275346053124,0.7585601404741,0.7685053279389139,0.4009441237022191,0.15890037349568265,0.5910858763867364,0.8333238361160181
28,0.506131437751982,0.4134395608373228,0.7555555555555555,0.7624366060744202,0.7525,0.752924378054808,0.7624366060744202,0.39018586421923035,0.1489473926606404,0.5796795924214698,0.8410735654453245
29,0.49540740663622634,0.3700173010095437,0.7555555555555555,0.7594734742720383,0.7516168599464763,0.7507295853752547,0.7594734742720383,0.3808944100029281,0.14179559678854795,0.5696692552892654,0.8466009459228446
30,0.4848707088717708,0.4217185396039901,0.7666666666666667,0.7687902444583736,0.7622010037606073,0.7605501546619531,0.7687902444583736,0.37363918857673767,0.14563688056538612,0.5616798667181431,0.8492221779018748
31,0.47405254620092885,0.508196233759635,0.7703703703703704,0.7718958345204855,0.765729959695477,0.7638958022233284,0.7718958345204855,0.3668357134936285,0.14276605102582554,0.5539834912683035,0.8534959256937718
32,0.4635778682467378,0.4431173178258091,0.7814814814814814,0.7812126047068209,0.7763237338350721,0.7741666666666667,0.7812126047068209,0.35954358232807415,0.14680049913464013,0.5457282713065886,0.8546925750755028
33,0.45283792511916454,0.44328119020909607,0.7962962962962963,0.798079662658841,0.7919556171983356,0.7897097917589722,0.798079662658841,0.35383408765573165,0.1545773520093176,0.5391492777084722,0.8577696734856688
34,0.4426607346093213,0.4237546817644487,0.8074074074074075,0.8088779987463672,0.803085553997195,0.8006545010815908,0.8088779987463672,0.34824326887702955,0.15854628119701192,0.5326623803419429,0.8591942560829677
35,0.4319956678667186,0.41335414011418614,0.7962962962962963,0.798079662658841,0.7919556171983356,0.7897097917589722,0.798079662658841,0.34359505088162323,0.14086666460720582,0.5271211292883695,0.8597640891218873
36,0.42217389404037853,0.4950293812317436,0.7962962962962963,0.798079662658841,0.7919556171983356,0.7897097917589722,0.798079662658841,0.3384697175830197,0.13425642656073153,0.5210036446605966,0.8620434212775657
37,0.4120246483219994,0.41045527911517227,0.7888888888888889,0.7903869166334264,0.7843903669146388,0.782233052724856,0.7903869166334264,0.33384064607780467,0.12010678922104003,0.515323590816006,0.8639808536098924
38,0.4017975229539989,0.437235815908176,0.7851851851851852,0.7857997606701237,0.7803646563814867,0.778190692772755,0.7857997606701237,0.33065263479922935,0.1098364577147181,0.5113197323011744,0.86449370334492
39,0.3921442622755781,0.4126500399514205,0.7851851851851852,0.7872813265713146,0.7808441558441559,0.7788286046125767,0.7872813265713146,0.3285579266899214,0.107365055561637,0.5086149317775214,0.8635819704826486
40,0.38232632904876895,0.40473079861955785,0.7888888888888889,0.7889053507322354,0.7839059801457476,0.7816666666666667,0.7889053507322354,0.32555666146339046,0.101664235497328,0.5045304253478321,0.8626702376203773
41,0.37335516891361753,0.5457488066512102,0.7962962962962963,0.79659809675765,0.7914882264564231,0.7891666666666667,0.79659809675765,0.3212962037254302,0.10616401610983338,0.49894455204414595,0.8635819704826486
