metric,value
train_accuracy,0.7802469135802469
train_balanced_accuracy,0.779746835443038
train_macro_f1,0.7799034005214662
train_macro_precision,0.7804036908175931
train_macro_recall,0.779746835443038
train_brier,0.3721195863567755
train_ece_10,0.17154061802569848
train_nll,0.5600502683897285
train_roc_auc,0.8635351532713131
val_accuracy,0.5481481481481482
val_balanced_accuracy,0.5472527472527473
val_macro_f1,0.5472538347352796
val_macro_precision,0.5473151408450705
val_macro_recall,0.5472527472527473
val_brier,0.5040381511948281
val_ece_10,0.04812154483763017
val_nll,0.6978613512022926
val_roc_auc,0.547967032967033
test_accuracy,0.48333333333333334
test_balanced_accuracy,0.4818532818532818
test_macro_f1,0.4810267857142857
test_macro_precision,0.4816629732513499
test_macro_recall,0.4818532818532818
test_brier,0.526464427889792
test_ece_10,0.11448546884700335
test_nll,0.7211729738342219
test_roc_auc,0.4981312741312741
test_quantum_kernel_alignment,0.030323711896421975
test_quantum_kernel_effective_rank,100.94747036583735
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.09780451655387878
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,132.0
test_quantum_kernel_sample_class1_n,124.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.5083333333333333
ood_balanced_accuracy,0.506993006993007
ood_macro_f1,0.506654588530416
ood_macro_precision,0.5069521690767519
ood_macro_recall,0.506993006993007
ood_brier,0.5086837053441887
ood_ece_10,0.07673030749989719
ood_nll,0.7025242656819951
ood_roc_auc,0.5297902097902099
ood_quantum_kernel_alignment,0.02913130098140513
ood_quantum_kernel_effective_rank,99.12625490381085
ood_quantum_kernel_trace,256.0000305175781
ood_quantum_kernel_mean_offdiag,0.10461394488811493
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,139.0
ood_quantum_kernel_sample_class1_n,117.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.5666666666666667
ood_composition_balanced_accuracy,0.5664896900851957
ood_composition_macro_f1,0.5664525691699605
ood_composition_macro_precision,0.5665554319614386
ood_composition_macro_recall,0.5664896900851957
ood_composition_brier,0.4808893236292535
ood_composition_ece_10,0.03545834874805883
ood_composition_nll,0.6732960421513179
ood_composition_roc_auc,0.6056303247314484
ood_composition_quantum_kernel_alignment,0.04891478588901863
ood_composition_quantum_kernel_effective_rank,79.73703439294586
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.10655856132507324
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,91.0
ood_composition_quantum_kernel_sample_class1_n,89.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.45
ood_depth_balanced_accuracy,0.44610323886639675
ood_depth_macro_f1,0.44504998287191305
ood_depth_macro_precision,0.44734890619206524
ood_depth_macro_recall,0.44610323886639675
ood_depth_brier,0.5364780870591243
ood_depth_ece_10,0.1387130539549798
ood_depth_nll,0.7317524892126723
ood_depth_roc_auc,0.4611589068825911
ood_depth_quantum_kernel_alignment,0.048132780939262126
ood_depth_quantum_kernel_effective_rank,84.16918937495902
ood_depth_quantum_kernel_trace,180.00001525878906
ood_depth_quantum_kernel_mean_offdiag,0.10181444138288498
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,104.0
ood_depth_quantum_kernel_sample_class1_n,76.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,8
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,3.2243206669954816
