metric,value
train_accuracy,0.9135802469135802
train_balanced_accuracy,0.9105125442511929
train_macro_f1,0.9122964411226056
train_macro_precision,0.9150198243506513
train_macro_recall,0.9105125442511929
train_brier,0.17792887066328797
train_ece_10,0.14802274087386716
train_nll,0.3212814153666467
train_roc_auc,0.971728490072341
val_accuracy,0.7925925925925926
val_balanced_accuracy,0.7902136306222198
val_macro_f1,0.7903377891175329
val_macro_precision,0.7994220635730069
val_macro_recall,0.7902136306222198
val_brier,0.3345894865888714
val_ece_10,0.08302806640122061
val_nll,0.5140021530630333
val_roc_auc,0.8449118567741227
test_accuracy,0.7388888888888889
test_balanced_accuracy,0.7403908493099935
test_macro_f1,0.7372997143212023
test_macro_precision,0.7476700912878909
test_macro_recall,0.7403908493099935
test_brier,0.3631387666110524
test_ece_10,0.03043880742921515
test_nll,0.5429238909238874
test_roc_auc,0.8140841591800191
test_quantum_kernel_alignment,0.07293808855100357
test_quantum_kernel_effective_rank,125.19029113141464
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.0677674412727356
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,126.0
test_quantum_kernel_sample_class1_n,130.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.6833333333333333
ood_balanced_accuracy,0.6798158287705326
ood_macro_f1,0.6801346801346801
ood_macro_precision,0.680625
ood_macro_recall,0.6798158287705326
ood_brier,0.41103271455890533
ood_ece_10,0.03141481180771967
ood_nll,0.598139154687645
ood_roc_auc,0.7418491786958685
ood_quantum_kernel_alignment,0.06135981429073539
ood_quantum_kernel_effective_rank,120.39420689602827
ood_quantum_kernel_trace,256.0
ood_quantum_kernel_mean_offdiag,0.06958696246147156
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,139.0
ood_quantum_kernel_sample_class1_n,117.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.6
ood_composition_balanced_accuracy,0.6
ood_composition_macro_f1,0.5927601809954751
ood_composition_macro_precision,0.595249876298862
ood_composition_macro_recall,0.6
ood_composition_brier,0.48878712092176885
ood_composition_ece_10,0.11301224183885127
ood_composition_nll,0.6891844266556204
ood_composition_roc_auc,0.6242857142857143
ood_composition_quantum_kernel_alignment,0.08456400228489484
ood_composition_quantum_kernel_effective_rank,79.60905534587869
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.08401551842689514
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,110.0
ood_composition_quantum_kernel_sample_class1_n,70.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.7666666666666667
ood_depth_balanced_accuracy,0.7711528946066304
ood_depth_macro_f1,0.765625
ood_depth_macro_precision,0.779449260581336
ood_depth_macro_recall,0.7711528946066304
ood_depth_brier,0.3332783081960419
ood_depth_ece_10,0.057381374236647235
ood_depth_nll,0.5070938827196697
ood_depth_roc_auc,0.8472290945076694
ood_depth_quantum_kernel_alignment,0.1323864174317409
ood_depth_quantum_kernel_effective_rank,102.97051366494891
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.0652068629860878
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,86.0
ood_depth_quantum_kernel_sample_class1_n,94.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,8
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,5.132797957994626
