metric,value
train_accuracy,0.5493827160493827
train_balanced_accuracy,0.5
train_macro_f1,0.3545816733067729
train_macro_precision,0.27469135802469136
train_macro_recall,0.5
train_brier,0.4951226947111725
train_ece_10,1.3061512205148063e-08
train_nll,0.6882619148003289
train_roc_auc,0.5
val_accuracy,0.5148148148148148
val_balanced_accuracy,0.5
val_macro_f1,0.33985330073349634
val_macro_precision,0.2574074074074074
val_macro_recall,0.5
val_brier,0.5019509203094954
val_ece_10,0.03456788817305567
val_nll,0.695112473470755
val_roc_auc,0.5
test_accuracy,0.49166666666666664
test_balanced_accuracy,0.5
test_macro_f1,0.329608938547486
test_macro_precision,0.24583333333333332
test_macro_recall,0.5
test_brier,0.5065233928083722
test_ece_10,0.05771603632120387
test_nll,0.6996999011518439
test_roc_auc,0.5
ood_accuracy,0.5444444444444444
ood_balanced_accuracy,0.5
ood_macro_f1,0.35251798561151076
ood_macro_precision,0.2722222222222222
ood_macro_recall,0.5
ood_brier,0.49609815551093284
ood_ece_10,0.004938258543426111
ood_nll,0.6892405660389612
ood_roc_auc,0.5
ood_composition_accuracy,0.6111111111111112
ood_composition_balanced_accuracy,0.5
ood_composition_macro_f1,0.3793103448275862
ood_composition_macro_precision,0.3055555555555556
ood_composition_macro_recall,0.5
ood_composition_brier,0.4829294347141674
ood_composition_ece_10,0.06172840812324065
ood_composition_nll,0.6760287743174251
ood_composition_roc_auc,0.5
ood_depth_accuracy,0.4777777777777778
ood_depth_balanced_accuracy,0.5
ood_depth_macro_f1,0.3233082706766917
ood_depth_macro_precision,0.2388888888888889
ood_depth_macro_recall,0.5
ood_depth_brier,0.5092668763076984
ood_depth_ece_10,0.07160492521009271
ood_depth_nll,0.7024523577604972
ood_depth_roc_auc,0.5
model_parameter_count,0.0
elapsed_seconds,0.27293229100177996
