epoch,train_loss,gradient_norm,val_accuracy,val_balanced_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,val_brier,val_ece_10,val_nll,val_roc_auc
1,0.6642469884436808,0.4415665003883106,0.6703703703703704,0.6681318681318681,0.66796092357436,0.670940170940171,0.6681318681318681,0.42925961702899706,0.06424742761838845,0.6293072559556679,0.7276373626373628
2,0.6035437943022928,0.33962943767988835,0.6592592592592592,0.6651098901098901,0.6530920060331824,0.6816368471953578,0.6651098901098901,0.44805708280816214,0.04580661800999687,0.641965081419729,0.7167032967032967
3,0.5726772652732002,0.5171992190146553,0.6703703703703704,0.6692307692307692,0.6693498452012384,0.6699310344827587,0.6692307692307692,0.4234711052634075,0.07048507740105325,0.6172131479903789,0.7367582417582419
4,0.5192533984596347,0.6441713849847541,0.6925925925925925,0.6936813186813187,0.6925883756978835,0.693798449612403,0.6936813186813187,0.4022782944028579,0.049116796329444615,0.5987304083031345,0.762967032967033
5,0.4654394155667152,0.48034715525887256,0.6925925925925925,0.6934065934065934,0.6925883756978835,0.6933110000549179,0.6934065934065934,0.4065165907267251,0.07038213093954294,0.6183390206289415,0.7665934065934068
6,0.41208188732465106,0.9999992761906495,0.7111111111111111,0.7096153846153845,0.7098214285714286,0.71128710677891,0.7096153846153845,0.4135967243823204,0.1069497206915638,0.6540672231823923,0.7688461538461538
7,0.3520170858612767,0.9960480531164746,0.7518518518518519,0.7521978021978022,0.7517667238421955,0.7518518518518518,0.7521978021978022,0.3728938901820847,0.10353735602278089,0.6392142089846827,0.8163186813186815
8,0.3220873260939563,0.9999991362813101,0.7407407407407407,0.7401098901098901,0.7402276100940128,0.7404269366197183,0.7401098901098901,0.3969662124748508,0.1385763039762531,0.7361403881941202,0.8064285714285714
9,0.3114072806305356,0.9999993743292661,0.7444444444444445,0.7425824175824176,0.7428890821016023,0.7457009293783738,0.7425824175824176,0.39633380482640496,0.12378246299565122,0.7118146849625955,0.8104945054945055
10,0.287405186008524,0.9999992311833023,0.7444444444444445,0.7436813186813187,0.7438506276553327,0.7442046142833545,0.7436813186813187,0.3950867859184933,0.12734384065027454,0.6615513885029505,0.8030219780219782
11,0.2366832109881036,0.7226102363041219,0.7814814814814814,0.7791208791208791,0.7795918367346939,0.7849929873772791,0.7791208791208791,0.3733953651241173,0.15058886818761152,0.705836837558432,0.830989010989011
12,0.2072148131367601,0.9577066129296438,0.737037037037037,0.7343406593406594,0.7343808454919566,0.7404035849162955,0.7343406593406594,0.3945219818774419,0.15602284434452068,0.7939051136354135,0.8323076923076922
13,0.1965633730093638,0.9999995192564817,0.725925925925926,0.7260989010989011,0.7257905138339922,0.7258011413520633,0.7260989010989011,0.4330907993552944,0.17909141760913713,1.0039773061351092,0.8037912087912088
14,0.16425639942840295,0.9999992402874209,0.7518518518518519,0.7510989010989011,0.751275247143584,0.7516381256538737,0.7510989010989011,0.38949051877000307,0.14919279447391398,0.9028935201286481,0.8328571428571429
15,0.13873148854867912,0.9999996348144448,0.7444444444444445,0.7442307692307693,0.7441601779755284,0.7441100554670768,0.7442307692307693,0.4107822943547752,0.16323961965791917,1.0511649627462332,0.8193956043956043
16,0.126576163481783,0.9999994028649403,0.7518518518518519,0.7513736263736264,0.7514392888058368,0.7515256473692891,0.7513736263736264,0.4258735561790171,0.19378628336856193,1.146002583987755,0.8276373626373628
17,0.093778207714175,0.9999990289846159,0.774074074074074,0.7739010989010989,0.7738227660363367,0.7737657202482289,0.7739010989010989,0.37992015316377753,0.16547306187444166,1.0219412524020732,0.853434065934066
18,0.08225434742591999,0.9481927976364547,0.7481481481481481,0.746978021978022,0.7472606134023456,0.7482876712328768,0.746978021978022,0.4127116211010505,0.1809220006135172,1.0369841559563517,0.8434615384615383
19,0.1057924355805656,0.6187420382800476,0.7777777777777778,0.7782967032967032,0.7777289940178915,0.7779302019315188,0.7782967032967032,0.3693119524150373,0.17497051377592002,1.1124005372177217,0.8681318681318682
20,0.06450469760845105,0.12920252880095542,0.7703703703703704,0.7697802197802197,0.7699158832261257,0.7701364436619718,0.7697802197802197,0.39363619988012666,0.18854731301953165,1.22113736158625,0.8567307692307693
21,0.06007519299969261,0.9999995577200306,0.7592592592592593,0.7598901098901099,0.7592295345104334,0.7595905822951539,0.7598901098901099,0.4066336045915426,0.19228169127280442,1.3737527376953225,0.8408791208791209
22,0.03796212014592724,0.9999993264947972,0.7814814814814814,0.7815934065934066,0.7813345046739235,0.7812688655946436,0.7815934065934066,0.4016746802725668,0.18613577796928835,1.4553968085375335,0.8420879120879121
23,0.06243685594311467,0.999999715868578,0.7518518518518519,0.7527472527472527,0.7518484478525083,0.7526223296172223,0.7527472527472527,0.41122033358948296,0.20047902109345866,1.3252942979473885,0.8479945054945055
