metric,value
train_accuracy,0.5530864197530864
train_balanced_accuracy,0.5
train_macro_f1,0.356120826709062
train_macro_precision,0.2765432098765432
train_macro_recall,0.5
train_brier,0.4943636640755984
train_ece_10,3.2377833747432305e-09
train_nll,0.6875002071691482
train_roc_auc,0.5
val_accuracy,0.5148148148148148
val_balanced_accuracy,0.5
val_macro_f1,0.33985330073349634
val_macro_precision,0.2574074074074074
val_macro_recall,0.5
val_brier,0.5024904735174472
val_ece_10,0.03827160170048827
val_nll,0.6956577617768064
val_roc_auc,0.5
test_accuracy,0.49444444444444446
test_balanced_accuracy,0.5
test_macro_f1,0.3308550185873606
test_macro_precision,0.24722222222222223
test_macro_recall,0.5
test_brier,0.506816033381657
test_ece_10,0.05864197207085853
test_nll,0.6999996860034631
test_roc_auc,0.5
ood_accuracy,0.5333333333333333
ood_balanced_accuracy,0.5
ood_macro_f1,0.34782608695652173
ood_macro_precision,0.26666666666666666
ood_macro_recall,0.5
ood_brier,0.4985581463681655
ood_ece_10,0.019753083181969666
ood_nll,0.6917105579343911
ood_roc_auc,0.5
ood_composition_accuracy,0.5722222222222222
ood_composition_balanced_accuracy,0.5
ood_composition_macro_f1,0.36395759717314485
ood_composition_macro_precision,0.2861111111111111
ood_composition_macro_recall,0.5
ood_composition_brier,0.49030025935467386
ood_composition_ece_10,0.019135805706919085
ood_composition_nll,0.6834214298653192
ood_composition_roc_auc,0.5
ood_depth_accuracy,0.49444444444444446
ood_depth_balanced_accuracy,0.5
ood_depth_macro_f1,0.3308550185873606
ood_depth_macro_precision,0.24722222222222223
ood_depth_macro_recall,0.5
ood_depth_brier,0.506816033381657
ood_depth_ece_10,0.05864197207085864
ood_depth_nll,0.6999996860034631
ood_depth_roc_auc,0.5
model_parameter_count,0.0
elapsed_seconds,0.25184520801121835
