split,local_index,y_true
ood_depth,0,0
ood_depth,1,1
ood_depth,2,0
ood_depth,3,0
ood_depth,4,1
ood_depth,5,1
ood_depth,6,0
ood_depth,7,1
ood_depth,8,1
ood_depth,9,0
ood_depth,10,0
ood_depth,11,1
ood_depth,12,0
ood_depth,13,0
ood_depth,14,0
ood_depth,15,1
ood_depth,16,1
ood_depth,17,0
ood_depth,18,0
ood_depth,19,0
ood_depth,20,1
ood_depth,21,1
ood_depth,22,1
ood_depth,23,1
ood_depth,24,1
ood_depth,25,1
ood_depth,26,0
ood_depth,27,0
ood_depth,28,1
ood_depth,29,1
ood_depth,30,1
ood_depth,31,0
ood_depth,32,0
ood_depth,33,1
ood_depth,34,0
ood_depth,35,1
ood_depth,36,1
ood_depth,37,0
ood_depth,38,1
ood_depth,39,0
ood_depth,40,0
ood_depth,41,1
ood_depth,42,0
ood_depth,43,0
ood_depth,44,1
ood_depth,45,1
ood_depth,46,0
ood_depth,47,1
ood_depth,48,0
ood_depth,49,0
ood_depth,50,0
ood_depth,51,0
ood_depth,52,1
ood_depth,53,1
ood_depth,54,1
ood_depth,55,1
ood_depth,56,0
ood_depth,57,1
ood_depth,58,1
ood_depth,59,0
ood_depth,60,1
ood_depth,61,1
ood_depth,62,1
ood_depth,63,0
ood_depth,64,0
ood_depth,65,1
ood_depth,66,0
ood_depth,67,0
ood_depth,68,0
ood_depth,69,0
ood_depth,70,1
ood_depth,71,0
ood_depth,72,1
ood_depth,73,0
ood_depth,74,0
ood_depth,75,1
ood_depth,76,1
ood_depth,77,1
ood_depth,78,1
ood_depth,79,0
ood_depth,80,1
ood_depth,81,1
ood_depth,82,0
ood_depth,83,0
ood_depth,84,1
ood_depth,85,1
ood_depth,86,1
ood_depth,87,0
ood_depth,88,1
ood_depth,89,1
ood_depth,90,1
ood_depth,91,0
ood_depth,92,0
ood_depth,93,0
ood_depth,94,0
ood_depth,95,1
ood_depth,96,0
ood_depth,97,1
ood_depth,98,1
ood_depth,99,0
ood_depth,100,1
ood_depth,101,0
ood_depth,102,0
ood_depth,103,1
ood_depth,104,0
ood_depth,105,1
ood_depth,106,0
ood_depth,107,0
ood_depth,108,0
ood_depth,109,0
ood_depth,110,0
ood_depth,111,0
ood_depth,112,0
ood_depth,113,1
ood_depth,114,1
ood_depth,115,0
ood_depth,116,1
ood_depth,117,0
ood_depth,118,1
ood_depth,119,0
ood_depth,120,0
ood_depth,121,0
ood_depth,122,1
ood_depth,123,1
ood_depth,124,1
ood_depth,125,0
ood_depth,126,0
ood_depth,127,1
ood_depth,128,1
ood_depth,129,0
ood_depth,130,1
ood_depth,131,1
ood_depth,132,0
ood_depth,133,1
ood_depth,134,0
ood_depth,135,1
ood_depth,136,1
ood_depth,137,0
ood_depth,138,0
ood_depth,139,0
ood_depth,140,0
ood_depth,141,0
ood_depth,142,0
ood_depth,143,1
ood_depth,144,1
ood_depth,145,1
ood_depth,146,0
ood_depth,147,1
ood_depth,148,1
ood_depth,149,1
ood_depth,150,0
ood_depth,151,0
ood_depth,152,1
ood_depth,153,0
ood_depth,154,0
ood_depth,155,0
ood_depth,156,1
ood_depth,157,1
ood_depth,158,1
ood_depth,159,1
ood_depth,160,0
ood_depth,161,0
ood_depth,162,0
ood_depth,163,0
ood_depth,164,1
ood_depth,165,1
ood_depth,166,1
ood_depth,167,0
ood_depth,168,0
ood_depth,169,1
ood_depth,170,1
ood_depth,171,0
ood_depth,172,1
ood_depth,173,1
ood_depth,174,0
ood_depth,175,1
ood_depth,176,1
ood_depth,177,1
ood_depth,178,1
ood_depth,179,0
