metric,value
train_accuracy,0.9753086419753086
train_balanced_accuracy,0.9753477961222485
train_macro_f1,0.9753012635995512
train_macro_precision,0.9752666337376288
train_macro_recall,0.9753477961222485
train_brier,0.06282718492225886
train_ece_10,0.08809528231694957
train_nll,0.1428407276179063
train_roc_auc,0.9962918010990418
val_accuracy,0.7888888888888889
val_balanced_accuracy,0.7896255978888339
val_macro_f1,0.7888164665523156
val_macro_precision,0.7890693590869183
val_macro_recall,0.7896255978888339
val_brier,0.3102301176435922
val_ece_10,0.08794069416279605
val_nll,0.47327886433415145
val_roc_auc,0.8598603551597119
test_accuracy,0.8027777777777778
test_balanced_accuracy,0.8047687009400888
test_macro_f1,0.8025934707558755
test_macro_precision,0.8032164464748734
test_macro_recall,0.8047687009400888
test_brier,0.26887843786204485
test_ece_10,0.035356168902821256
test_nll,0.420448355138826
test_roc_auc,0.8910055536595203
test_quantum_kernel_alignment,0.13464229473848088
test_quantum_kernel_effective_rank,125.24748536653387
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.07085801661014557
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,137.0
test_quantum_kernel_sample_class1_n,119.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.7333333333333333
ood_balanced_accuracy,0.7306250000000001
ood_macro_f1,0.7303286619432566
ood_macro_precision,0.7300785634118967
ood_macro_recall,0.7306250000000001
ood_brier,0.35721338318215934
ood_ece_10,0.06779415346773503
ood_nll,0.5576153055566281
ood_roc_auc,0.81215625
ood_quantum_kernel_alignment,0.09481783967106024
ood_quantum_kernel_effective_rank,123.38664689438355
ood_quantum_kernel_trace,256.0
ood_quantum_kernel_mean_offdiag,0.07037798315286636
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,142.0
ood_quantum_kernel_sample_class1_n,114.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.6777777777777778
ood_composition_balanced_accuracy,0.672933803368586
ood_composition_macro_f1,0.6672616012238654
ood_composition_macro_precision,0.6659982453941597
ood_composition_macro_recall,0.672933803368586
ood_composition_brier,0.42955019780196896
ood_composition_ece_10,0.09445497236985906
ood_composition_nll,0.6569906335967858
ood_composition_roc_auc,0.7345606476041259
ood_composition_quantum_kernel_alignment,0.1032759034125632
ood_composition_quantum_kernel_effective_rank,92.55851451840192
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.07036357372999191
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,111.0
ood_composition_quantum_kernel_sample_class1_n,69.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.7888888888888889
ood_depth_balanced_accuracy,0.7893567107050253
ood_depth_macro_f1,0.7886540600667409
ood_depth_macro_precision,0.7910818531859396
ood_depth_macro_recall,0.7893567107050253
ood_depth_brier,0.2848765685623497
ood_depth_ece_10,0.051135545228011746
ood_depth_nll,0.4582399775164706
ood_depth_roc_auc,0.8792443511544636
ood_depth_quantum_kernel_alignment,0.15866553450506604
ood_depth_quantum_kernel_effective_rank,97.78811332859908
ood_depth_quantum_kernel_trace,180.00001525878906
ood_depth_quantum_kernel_mean_offdiag,0.07604648917913437
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,89.0
ood_depth_quantum_kernel_sample_class1_n,91.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,12
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,7.63586637499975
