metric,value
train_accuracy,1.0
train_balanced_accuracy,1.0
train_macro_f1,1.0
train_macro_precision,1.0
train_macro_recall,1.0
train_brier,2.0000000100495182e-16
train_ece_10,1.0000000161269895e-08
train_nll,9.999999878202987e-09
train_roc_auc,1.0
val_accuracy,0.8148148148148148
val_balanced_accuracy,0.8164275111331024
val_macro_f1,0.8148148148148148
val_macro_precision,0.8164275111331024
val_macro_recall,0.8164275111331024
val_brier,0.2821689772284188
val_ece_10,0.07977036997871824
val_nll,0.4404511455183541
val_roc_auc,0.8896310957171917
test_accuracy,0.7944444444444444
test_balanced_accuracy,0.795786665011945
test_macro_f1,0.7941331025316065
test_macro_precision,0.7942529090404025
test_macro_recall,0.795786665011945
test_brier,0.27971575546216093
test_ece_10,0.056983333794684704
test_nll,0.43644019054743555
test_roc_auc,0.8907418323973814
ood_accuracy,0.7083333333333334
ood_balanced_accuracy,0.709375
ood_macro_f1,0.7069199457259159
ood_macro_precision,0.706949806949807
ood_macro_recall,0.709375
ood_brier,0.3827997996717018
ood_ece_10,0.0372388891362809
ood_nll,0.5642976427163693
ood_roc_auc,0.7823125
ood_composition_accuracy,0.5666666666666667
ood_composition_balanced_accuracy,0.563650607128868
ood_composition_macro_f1,0.5574328584037321
ood_composition_macro_precision,0.5603715170278638
ood_composition_macro_recall,0.563650607128868
ood_composition_brier,0.5335793781073511
ood_composition_ece_10,0.07213333270988528
ood_composition_nll,0.751606670439238
ood_composition_roc_auc,0.5853244548896723
ood_depth_accuracy,0.85
ood_depth_balanced_accuracy,0.8500432152117545
ood_depth_macro_f1,0.8499953702274762
ood_depth_macro_precision,0.85
ood_depth_macro_recall,0.8500432152117545
ood_depth_brier,0.2320202212360525
ood_depth_ece_10,0.0829000010026999
ood_depth_nll,0.3769886149935006
ood_depth_roc_auc,0.929929620940857
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,1.2433203749969834
