metric,value
train_accuracy,1.0
train_balanced_accuracy,1.0
train_macro_f1,1.0
train_macro_precision,1.0
train_macro_recall,1.0
train_brier,0.045434005101813384
train_ece_10,0.13429382734165332
train_nll,0.14745574747888188
train_roc_auc,0.9999999999999999
val_accuracy,0.8111111111111111
val_balanced_accuracy,0.8001310615989514
val_macro_f1,0.8023000387646984
val_macro_precision,0.8050857275254866
val_macro_recall,0.8001310615989514
val_brier,0.31999988229991777
val_ece_10,0.12253333426835357
val_nll,0.5014636931731293
val_roc_auc,0.8628126958801072
test_accuracy,0.8166666666666667
test_balanced_accuracy,0.8163800368301133
test_macro_f1,0.8152065704330513
test_macro_precision,0.8144953616083894
test_macro_recall,0.8163800368301133
test_brier,0.2946874224044969
test_ece_10,0.11551111122320099
test_nll,0.46659616958499844
test_roc_auc,0.8927244920253441
ood_accuracy,0.7055555555555556
ood_balanced_accuracy,0.7042060726729715
ood_macro_f1,0.7037635076388027
ood_macro_precision,0.7034970238095238
ood_macro_recall,0.7042060726729715
ood_brier,0.40340368888703
ood_ece_10,0.05367777817390027
ood_nll,0.5930379140182833
ood_roc_auc,0.7644039323046291
ood_composition_accuracy,0.5666666666666667
ood_composition_balanced_accuracy,0.565
ood_composition_macro_f1,0.5640293131288039
ood_composition_macro_precision,0.5643245917862445
ood_composition_macro_recall,0.565
ood_composition_brier,0.5307271106291647
ood_composition_ece_10,0.0861999994664556
ood_composition_nll,0.7414303289173858
ood_composition_roc_auc,0.5667499999999999
ood_depth_accuracy,0.8444444444444444
ood_depth_balanced_accuracy,0.8430059523809523
ood_depth_macro_f1,0.8434977021488014
ood_depth_macro_precision,0.8442010950721752
ood_depth_macro_recall,0.8430059523809523
ood_depth_brier,0.27608026714489536
ood_depth_ece_10,0.14540000092494823
ood_depth_nll,0.44464549911918083
ood_depth_roc_auc,0.9156746031746031
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,1.2948239580000518
