epoch,train_loss,gradient_norm,val_accuracy,val_balanced_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,val_brier,val_ece_10,val_nll,val_roc_auc
1,0.6877477169036865,0.4350050568768091,0.4609375,0.4640762463343109,0.45692676627928425,0.46256684491978606,0.4640762463343109,0.5188106751406578,0.10553603133889457,0.7123213100792223,0.47996089931573804
2,0.6569721698760986,0.29639923654982275,0.4921875,0.4953567937438905,0.48840927258193445,0.495161701044054,0.4953567937438905,0.5173927353316913,0.08024449314735992,0.7109113353947383,0.489247311827957
3,0.6344201564788818,0.31769443008848597,0.46875,0.4711632453567937,0.4666666666666667,0.47047047047047047,0.4711632453567937,0.5206391484330151,0.11149484299323748,0.7142280407122068,0.4963343108504399
4,0.6113534569740295,0.35568716783038873,0.4453125,0.44648093841642233,0.4450076335877863,0.44620486366986,0.44648093841642233,0.5262700113612895,0.14523940214895276,0.7200082190011791,0.4946236559139785
5,0.5894133448600769,0.36268948116513033,0.453125,0.4540566959921799,0.452991452991453,0.453921568627451,0.4540566959921799,0.533125454455062,0.14815116684007335,0.7271175666881686,0.49266862170087977
6,0.5672039985656738,0.4026576231591874,0.453125,0.4540566959921799,0.452991452991453,0.453921568627451,0.4540566959921799,0.5405206531233612,0.15854154993142927,0.7349457867632441,0.4921798631476051
7,0.5432754158973694,0.41428403628947197,0.453125,0.45356793743890517,0.453125,0.45356793743890517,0.45356793743890517,0.547561820417183,0.16833177179669906,0.7425285612733062,0.488514173998045
8,0.5203717947006226,0.43310262370736835,0.453125,0.4530791788856305,0.452991452991453,0.453125,0.4530791788856305,0.5545243765639306,0.17733179322016715,0.7500974541509244,0.48607038123167157
9,0.4989587962627411,0.4213199894260274,0.4609375,0.4606549364613881,0.46064122137404584,0.4606837606837607,0.4606549364613881,0.5613289331351491,0.17858802341092644,0.7576049178681254,0.48362658846529816
10,0.4787951409816742,0.4301441215739637,0.4453125,0.4445259042033236,0.4444648205880555,0.4444580376804502,0.4445259042033236,0.568254209842517,0.20244272185165751,0.7653444953441904,0.4802052785923754
11,0.4595722258090973,0.4131514933920193,0.4453125,0.4445259042033236,0.4444648205880555,0.4444580376804502,0.4445259042033236,0.5756843101472862,0.2095897439173867,0.7736536876509215,0.478494623655914
12,0.4426383376121521,0.4110634852974257,0.453125,0.4521016617790812,0.45192072424761437,0.4519607843137255,0.4521016617790812,0.5837102121829327,0.2104090649194133,0.7826459655530138,0.47947214076246336
13,0.42646822333335876,0.42814375992402043,0.4609375,0.4601661779081134,0.4601136988813497,0.4601174455590898,0.4601661779081134,0.5917455466500312,0.21326698858108348,0.7917654323910344,0.47947214076246336
14,0.40934163331985474,0.4193438119557559,0.46875,0.467741935483871,0.46758013212625393,0.4676470588235294,0.467741935483871,0.5983002531247893,0.22215718298554357,0.799519971127601,0.47629521016617793
15,0.39630261063575745,0.37595789989018064,0.4765625,0.47531769305962857,0.4749923477196204,0.47519037091623684,0.47531769305962857,0.6033789677028524,0.23392986108807476,0.8059220783417753,0.46945259042033227
16,0.3855655789375305,0.3606298358930231,0.4765625,0.47531769305962857,0.4749923477196204,0.47519037091623684,0.47531769305962857,0.6093848384692289,0.24062884368286902,0.8132480401191124,0.46749755620723366
17,0.3760395050048828,0.3469853422038511,0.4765625,0.47531769305962857,0.4749923477196204,0.47519037091623684,0.47531769305962857,0.6156451242155896,0.24648825986613662,0.8208440131389214,0.467008797653959
18,0.36739709973335266,0.33694047342300854,0.46875,0.4672531769305963,0.4666666666666667,0.46699507389162564,0.4672531769305963,0.6218520869688691,0.2444804324261575,0.828285054865395,0.4687194525904203
19,0.3591524064540863,0.3353467850155536,0.4609375,0.459188660801564,0.4582592160951972,0.4587348653323449,0.459188660801564,0.6257377019777104,0.2533547487635006,0.8333698444781399,0.4718963831867058
20,0.3498765230178833,0.38274381479127656,0.4765625,0.4748289345063539,0.47396184751272774,0.4745490486780331,0.4748289345063539,0.6262119291782453,0.24476578044483843,0.8349809158897965,0.47507331378299117
21,0.3381935954093933,0.3397875651148778,0.46875,0.4667644183773216,0.4654875951854581,0.4662698412698413,0.4667644183773216,0.6302423982904235,0.25781690595866036,0.8400759763436076,0.4833822091886608
22,0.32943129539489746,0.33518367529861315,0.46875,0.4667644183773216,0.4654875951854581,0.4662698412698413,0.4667644183773216,0.6357378598272742,0.261062075238362,0.8469574677883346,0.4875366568914956
