epoch,train_loss,gradient_norm,val_accuracy,val_balanced_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,val_brier,val_ece_10,val_nll,val_roc_auc
1,0.6963300275213924,0.22336125830032483,0.5518518518518518,0.5425531914893617,0.5260477869173521,0.5516826923076923,0.5425531914893617,0.49020699978267274,0.0167938504984683,0.6831974119185624,0.5671559733905107
2,0.6818977725358657,0.48405164717491234,0.5296296296296297,0.5265545109681675,0.5255620892424766,0.5270376175548589,0.5265545109681675,0.4886738027063442,0.023690899442357388,0.6816518510735191,0.574248171972071
3,0.6709974652455177,0.3483309333528686,0.5185185185185185,0.5142668645884876,0.5116589682230508,0.5147871673599635,0.5142668645884876,0.4876070538913632,0.043112257559899565,0.680550589855221,0.5793611523448238
4,0.6614869853596629,0.22777415170978962,0.5333333333333333,0.5274616526472043,0.5217611336032388,0.529505582137161,0.5274616526472043,0.48655310856376277,0.02448205325797628,0.6794655919754495,0.5852438286876682
5,0.6527846003756111,0.24405841443675133,0.5592592592592592,0.553933696190005,0.5498676081200353,0.5572478991596639,0.553933696190005,0.48537766385495645,0.014190563183837051,0.6782618516564873,0.5920611358513387
6,0.6441503805878722,0.23510358026299594,0.5703703703703704,0.5678706910770246,0.5674988952717631,0.5687016528465692,0.5678706910770246,0.48412137178196807,0.02389830194462024,0.6769831850036283,0.5989883995821651
7,0.6354368477691839,0.24490100013088534,0.562962962962963,0.561768101599868,0.5617847711267605,0.5618633335168768,0.561768101599868,0.4818907653537723,0.016663098128788578,0.6746939163925452,0.6112485568200561
8,0.6264399250348409,0.2927017499066158,0.5851851851851851,0.5843641761504206,0.5843641761504206,0.5843641761504206,0.5843641761504206,0.4794500980253705,0.03148871165299024,0.672177901125541,0.6198801473418002
9,0.6165304128034615,0.27086172893434074,0.5740740740740741,0.574715487382484,0.5740214841338437,0.5746047430830039,0.574715487382484,0.47725512064991976,0.015657701497647517,0.669903230749438,0.6253229974160207
10,0.6061048568030935,0.39354191124433907,0.6037037037037037,0.6040738908131288,0.6035677530017153,0.6038740122914839,0.6040738908131288,0.4740076115903073,0.039629982094599094,0.6665378556912647,0.6342844576392325
11,0.5956149036501661,0.31598199212941924,0.5962962962962963,0.5969816922315685,0.5962464501790344,0.5968379446640316,0.5969816922315685,0.4707176760926172,0.026487144867683672,0.6631381614682634,0.6459948320413437
12,0.5834681886213797,0.4738584604242016,0.5777777777777777,0.5779317169717961,0.5775691699604744,0.5777777777777777,0.5779317169717961,0.46595350005522784,0.03348920224350731,0.6581031405213469,0.6556710099510693
13,0.5706229471865996,0.3297984435281309,0.5962962962962963,0.5973115619330365,0.5962907584466179,0.5972527472527472,0.5973115619330365,0.46076128120482673,0.03375861498713346,0.6526652636946016,0.6665567100995107
14,0.5581729790310801,0.3514151842385969,0.6148148148148148,0.6143823189840013,0.6142857142857143,0.6142566862540502,0.6143823189840013,0.4539077825658773,0.03964482440074421,0.6454863364658991,0.6806311506954753
15,0.544230012687636,0.3635806122538142,0.6222222222222222,0.6231238660729013,0.6222014925373134,0.6229886319951672,0.6231238660729013,0.4476319353963657,0.05954477453543711,0.6389799113210157,0.6925064599483204
16,0.5306455138288898,0.365521990073117,0.6222222222222222,0.6234537357743691,0.6222222222222222,0.6234537357743691,0.6234537357743691,0.44179430869950326,0.07798355218275045,0.6327394733832633,0.70262246412667
