metric,value
train_accuracy,0.9222222222222223
train_balanced_accuracy,0.921242814461261
train_macro_f1,0.9216537010681074
train_macro_precision,0.9221362876254181
train_macro_recall,0.921242814461261
train_brier,0.18232412889653923
train_ece_10,0.16586678481708803
train_nll,0.3288242216213711
train_roc_auc,0.9732394279789695
val_accuracy,0.7592592592592593
val_balanced_accuracy,0.760029636134131
val_macro_f1,0.7588590115280507
val_macro_precision,0.7624058484714222
val_macro_recall,0.760029636134131
val_brier,0.3580340181277978
val_ece_10,0.06012771489697183
val_nll,0.5381416930699202
val_roc_auc,0.8131825915152847
test_accuracy,0.7027777777777777
test_balanced_accuracy,0.691875
test_macro_f1,0.6933877784941614
test_macro_precision,0.7009754181532519
test_macro_recall,0.691875
test_brier,0.38436542066660706
test_ece_10,0.06409004243293599
test_nll,0.5642939636608779
test_roc_auc,0.77965625
test_quantum_kernel_alignment,0.07688126093252318
test_quantum_kernel_effective_rank,121.45259472405681
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.077387236058712
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,142.0
test_quantum_kernel_sample_class1_n,114.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.6527777777777778
ood_balanced_accuracy,0.6489980207817911
ood_macro_f1,0.6482148859825358
ood_macro_precision,0.6538756347609467
ood_macro_recall,0.6489980207817911
ood_brier,0.4314621109205826
ood_ece_10,0.05997885585606942
ood_nll,0.6289246850494512
ood_roc_auc,0.7218889163780307
ood_quantum_kernel_alignment,0.06496735901719371
ood_quantum_kernel_effective_rank,119.4468167228808
ood_quantum_kernel_trace,256.00006103515625
ood_quantum_kernel_mean_offdiag,0.07800058275461197
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,134.0
ood_quantum_kernel_sample_class1_n,122.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.5611111111111111
ood_composition_balanced_accuracy,0.558361391694725
ood_composition_macro_f1,0.558041958041958
ood_composition_macro_precision,0.5580357142857142
ood_composition_macro_recall,0.558361391694725
ood_composition_brier,0.5174206560584064
ood_composition_ece_10,0.1295159714789936
ood_composition_nll,0.7350457269945382
ood_composition_roc_auc,0.6038159371492704
ood_composition_quantum_kernel_alignment,0.07040006280232226
ood_composition_quantum_kernel_effective_rank,88.23362227757607
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.07986041158437729
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,99.0
ood_composition_quantum_kernel_sample_class1_n,81.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.7444444444444445
ood_depth_balanced_accuracy,0.7461414989504878
ood_depth_macro_f1,0.7389988652124575
ood_depth_macro_precision,0.7704517704517704
ood_depth_macro_recall,0.7461414989504878
ood_depth_brier,0.3455035657827589
ood_depth_ece_10,0.051522016220912015
ood_depth_nll,0.5228036431043642
ood_depth_roc_auc,0.84232621311273
ood_depth_quantum_kernel_alignment,0.09684918330801995
ood_depth_quantum_kernel_effective_rank,98.46486759798292
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.0769638866186142
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,89.0
ood_depth_quantum_kernel_sample_class1_n,91.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,12
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,6.0617645000020275
