metric,value
train_accuracy,0.49753086419753084
train_balanced_accuracy,0.5057264477728448
train_macro_f1,0.35858248811703386
train_macro_precision,0.5566720984971936
train_macro_recall,0.5057264477728448
train_brier,0.522769893186314
train_ece_10,0.10527249559623134
train_nll,0.7169354057828247
train_roc_auc,0.539280138556862
val_accuracy,0.5481481481481482
val_balanced_accuracy,0.517361111111111
val_macro_f1,0.4004804892253931
val_macro_precision,0.6211538461538462
val_macro_recall,0.517361111111111
val_brier,0.5129958785076916
val_ece_10,0.09177033434789539
val_nll,0.7069311680703587
val_roc_auc,0.4966380070546737
test_accuracy,0.4888888888888889
test_balanced_accuracy,0.5019305019305019
test_macro_f1,0.3550397258139897
test_macro_precision,0.5162802813232612
test_macro_recall,0.5019305019305019
test_brier,0.5340337994826917
test_ece_10,0.11748182031179882
test_nll,0.7288577835423837
test_roc_auc,0.5032586872586873
test_quantum_kernel_alignment,0.023924351225559116
test_quantum_kernel_effective_rank,98.36873445692466
test_quantum_kernel_trace,256.00006103515625
test_quantum_kernel_mean_offdiag,0.09934268146753311
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,132.0
test_quantum_kernel_sample_class1_n,124.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.41944444444444445
ood_balanced_accuracy,0.49175902244955955
ood_macro_f1,0.30327527293941164
ood_macro_precision,0.3771186440677966
ood_macro_recall,0.49175902244955955
ood_brier,0.5721896224955557
ood_ece_10,0.18954491430963483
ood_nll,0.7685280399191353
ood_roc_auc,0.4410659593950301
ood_quantum_kernel_alignment,0.03566596062975561
ood_quantum_kernel_effective_rank,98.79573822557734
ood_quantum_kernel_trace,256.0000305175781
ood_quantum_kernel_mean_offdiag,0.10054340958595276
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,147.0
ood_quantum_kernel_sample_class1_n,109.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.40555555555555556
ood_composition_balanced_accuracy,0.49324324324324326
ood_composition_macro_f1,0.2885375494071146
ood_composition_macro_precision,0.20391061452513967
ood_composition_macro_recall,0.49324324324324326
ood_composition_brier,0.5800067463006203
ood_composition_ece_10,0.2048621105084764
ood_composition_nll,0.7767718954114511
ood_composition_roc_auc,0.4357470678225396
ood_composition_quantum_kernel_alignment,0.06639138784366909
ood_composition_quantum_kernel_effective_rank,75.85817464863703
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.10548954457044601
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,106.0
ood_composition_quantum_kernel_sample_class1_n,74.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.43333333333333335
ood_depth_balanced_accuracy,0.490913648326858
ood_depth_macro_f1,0.31808052295349876
ood_depth_macro_precision,0.41714285714285715
ood_depth_macro_recall,0.490913648326858
ood_depth_brier,0.5643724986904911
ood_depth_ece_10,0.1742277181107931
ood_depth_nll,0.7602841844268192
ood_depth_roc_auc,0.44441659355808993
ood_depth_quantum_kernel_alignment,0.04990114734197944
ood_depth_quantum_kernel_effective_rank,83.9106633940297
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.09536521881818771
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,101.0
ood_depth_quantum_kernel_sample_class1_n,79.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,8
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,1.6625125840073451
