metric,value
train_accuracy,0.9777777777777777
train_balanced_accuracy,0.9778448528692931
train_macro_f1,0.9777337951509153
train_macro_precision,0.9776347290760736
train_macro_recall,0.9778448528692931
train_brier,0.03328341350034164
train_ece_10,0.015318482575054332
train_nll,0.05788328473481026
train_roc_auc,0.9983869390947308
val_accuracy,0.762962962962963
val_balanced_accuracy,0.7628458498023716
val_macro_f1,0.7628458498023716
val_macro_precision,0.7628458498023716
val_macro_recall,0.7628458498023716
val_brier,0.4216504027479134
val_ece_10,0.2018016968629119
val_nll,1.3294965150729792
val_roc_auc,0.823753842775582
test_accuracy,0.7138888888888889
test_balanced_accuracy,0.7138226941597727
test_macro_f1,0.7138336870538299
test_macro_precision,0.7138557006575901
test_macro_recall,0.7138226941597727
test_brier,0.4582776667170827
test_ece_10,0.2101226858502832
test_nll,1.338790608966789
test_roc_auc,0.8047289788862824
ood_accuracy,0.7388888888888889
ood_balanced_accuracy,0.7388003982080638
ood_macro_f1,0.7377232142857143
ood_macro_precision,0.7373824839188521
ood_macro_recall,0.7388003982080638
ood_brier,0.481592140006417
ood_ece_10,0.23362520977572976
ood_nll,1.736501958433788
ood_roc_auc,0.7803633648581384
ood_composition_accuracy,0.6666666666666666
ood_composition_balanced_accuracy,0.674342105263158
ood_composition_macro_f1,0.6656346749226006
ood_composition_macro_precision,0.6704601682335478
ood_composition_macro_recall,0.674342105263158
ood_composition_brier,0.6142092544723019
ood_composition_ece_10,0.30208048212318384
ood_composition_nll,2.2369685810703572
ood_composition_roc_auc,0.6738992914979758
ood_depth_accuracy,0.8111111111111111
ood_depth_balanced_accuracy,0.8097826086956521
ood_depth_macro_f1,0.8099614954664016
ood_depth_macro_precision,0.8152337858220211
ood_depth_macro_recall,0.8097826086956521
ood_depth_brier,0.34897502554053206
ood_depth_ece_10,0.17036866887006144
ood_depth_nll,1.236035335797219
ood_depth_roc_auc,0.8793848814229249
model_parameter_count,144898.0
model_depth,3.0
elapsed_seconds,1.6636338329990394
