epoch,train_loss,gradient_norm,val_accuracy,val_balanced_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,val_brier,val_ece_10,val_nll,val_roc_auc
1,0.6657395477648135,0.4415382732891856,0.6111111111111112,0.6114953886693018,0.6111057764852741,0.6115382503157779,0.6114953886693018,0.4804396138075751,0.07016415321363687,0.6772519382210261,0.6439942907334213
2,0.598097461094091,0.5594344406739058,0.6148148148148148,0.6172595520421608,0.6112095702259637,0.6228716060745513,0.6172595520421608,0.4646285156038987,0.05323176889674078,0.6563231839842238,0.6495937637241985
3,0.5452948164792708,0.48177038537127964,0.6148148148148148,0.6161067193675889,0.6140524492825334,0.6175,0.6161067193675889,0.46610533261818926,0.10247385454269975,0.6578575997757194,0.6623847167325428
4,0.5110952100636047,0.7580179270629007,0.674074074074074,0.6778656126482214,0.6659919028340081,0.7,0.6778656126482214,0.4718865025238326,0.12482275395837297,0.6819565479813605,0.6845630215195433
5,0.45492634390607295,0.9362671637689053,0.6407407407407407,0.6429512516469038,0.6381147144574484,0.648384523334663,0.6429512516469038,0.46735246198158004,0.11515014170875543,0.6849338322498705,0.6881313131313131
6,0.3918129320497866,0.9215871602313124,0.6555555555555556,0.6569499341238472,0.6547551937963179,0.6591073515498915,0.6569499341238472,0.508128496824076,0.15715439879017357,0.8396046530348392,0.6965854194115063
7,0.36114542035408964,0.9999992090647289,0.6666666666666666,0.666501976284585,0.666501976284585,0.666501976284585,0.666501976284585,0.5080798551256278,0.19269681853177517,0.9509849932830906,0.7116820377689944
8,0.3510614248705499,0.99999875397155,0.6814814814814815,0.6839591567852437,0.6785002215330085,0.6927634606534745,0.6839591567852437,0.48994329827302424,0.17318480623298632,0.8995310942660726,0.7268884497145367
9,0.30069146480089354,0.9999995470821963,0.674074074074074,0.6760540184453228,0.6722758620689655,0.6812273960216998,0.6760540184453228,0.47583060353399814,0.15377964297396274,0.8293945635755826,0.7271080368906456
10,0.26479999121324516,0.9999989547363206,0.6666666666666666,0.6666666666666666,0.6665934910268372,0.6665935030728709,0.6666666666666666,0.4848367658342919,0.18982941460781239,0.9502309354567982,0.7329270970575319
11,0.23541567538991387,0.9999988243521402,0.7,0.7024044795783926,0.6974057419578001,0.7113984289891635,0.7024044795783926,0.47950158317117225,0.18400622792738722,0.9403320401768361,0.753623188405797
12,0.1994720275387352,0.5960729345029475,0.7037037037037037,0.7040513833992095,0.7037037037037037,0.7040513833992095,0.7040513833992095,0.46244585183724296,0.17464249547135322,1.05062885731153,0.7565876152832673
13,0.17458493006818088,0.9999991839964695,0.7111111111111111,0.7129446640316206,0.7098214285714286,0.7181174089068827,0.7129446640316206,0.4919636290066842,0.21364690664379488,1.134589829758384,0.7518664909969257
14,0.1400609016418457,0.9999994607800082,0.7185185185185186,0.7192028985507246,0.7184567257559958,0.7196852992957746,0.7192028985507246,0.47096403354685146,0.19529554655593384,1.28541725746173,0.7677591128678085
15,0.13423512942261165,0.9999995175252923,0.7185185185185186,0.7205204216073782,0.7169655172413794,0.727000452079566,0.7205204216073782,0.4737413238006002,0.2014425823703486,1.2005283921835368,0.7746486605182258
16,0.11429132072278012,0.9999995260932563,0.7407407407407407,0.7419301712779973,0.7403846153846154,0.7440739920248116,0.7419301712779973,0.4314803561435057,0.19183803247748643,1.2526458006455607,0.7882356170399649
17,0.08749866833289464,0.9999991462987516,0.7407407407407407,0.7424242424242424,0.7398271020318264,0.7472010747872817,0.7424242424242424,0.4506116440437342,0.1930915504273409,1.2614601564479069,0.7876043039086518
18,0.08879831262208797,0.6248707902330002,0.737037037037037,0.7378129117259552,0.7369468267581475,0.7385331204228842,0.7378129117259552,0.46175391659431125,0.208314728808772,1.5701823846540774,0.7825263504611332
19,0.09823242693587586,0.7192516801822902,0.7407407407407407,0.7430830039525691,0.7386759581881532,0.7530864197530864,0.7430830039525691,0.4566575244111529,0.21530073095187027,1.4556085112559762,0.787302371541502
20,0.06268926113843917,0.9999992672702126,0.7814814814814814,0.7821146245059288,0.7814545005556242,0.7825333993072736,0.7821146245059288,0.38204639169246346,0.1689722146402685,1.2432718291671119,0.8176328502415459
21,0.07370982278644303,0.9999993167750979,0.774074074074074,0.7755270092226614,0.7735491056083376,0.7793143747565251,0.7755270092226614,0.39411587325757885,0.17951416319322694,1.3990576105748314,0.807806324110672
22,0.04983497850688887,0.44223611323985484,0.7592592592592593,0.7600461133069829,0.7591766723842196,0.760833654534442,0.7600461133069829,0.41719745073454867,0.18400703354251294,1.4044486793267963,0.8017402283706632
23,0.05337104344809497,0.7158130448212392,0.7814814814814814,0.7822793148880105,0.7814065180102916,0.7831341886459997,0.7822793148880105,0.3907912065985394,0.17315116152691007,1.3980420848522719,0.8126646903820818
24,0.0240096711266188,0.9740847271155348,0.7592592592592593,0.7613636363636364,0.7577940628493355,0.7697603263641,0.7613636363636364,0.4117329115541704,0.1931253134865485,1.4438163082440634,0.8205149319279754
25,0.037350938846299676,0.9999993370278291,0.7703703703703704,0.7710803689064558,0.7703199604851545,0.7716769366197183,0.7710803689064558,0.4176949255643839,0.19191325102794948,1.5134023962372332,0.8215854194115064
26,0.02130609816055239,0.9999994427515809,0.7592592592592593,0.7603754940711462,0.7589914720059325,0.7623195619711299,0.7603754940711462,0.43661531663443337,0.20357288219623865,1.6739529582785297,0.8112648221343872
27,0.02010456752664421,0.10326868689841552,0.774074074074074,0.7748682476943346,0.7739965694682676,0.7757006772754804,0.7748682476943346,0.42205751530897373,0.1999348449930263,1.6347569922736223,0.8150527009222661
28,0.009860363531351826,0.8353927913550011,0.762962962962963,0.7639986824769434,0.7627546817507826,0.7656319045514803,0.7639986824769434,0.43776912535858825,0.20904279270294235,1.886140929292465,0.8052810715854195
29,0.01687186491779155,0.40014526400008266,0.7555555555555555,0.756258234519104,0.7555018934196805,0.7568221830985915,0.756258234519104,0.44971166110442723,0.21949683066889739,1.984100232429112,0.805226174791392
30,0.0113580621778965,0.8105716889536616,0.7703703703703704,0.7717391304347827,0.7699158832261257,0.7749999999999999,0.7717391304347827,0.4390947547611694,0.21359294715947888,2.1251303338742837,0.7973210364514712
31,0.02238821145894443,0.10636498475505173,0.7444444444444445,0.7450592885375493,0.7444128904803062,0.7454230578921326,0.7450592885375493,0.45952841781632314,0.23683386352062566,2.0261988330898375,0.8064339042599912
32,0.03669951661593384,0.9999996438217934,0.774074074074074,0.7748682476943346,0.7739965694682676,0.7757006772754804,0.7748682476943346,0.4162843699857856,0.20201972221637943,1.7539279958612701,0.833717610891524
33,0.01440833251417419,0.999999628350752,0.7703703703703704,0.7722332015810276,0.7693452380952381,0.7788461538461539,0.7722332015810276,0.4241961491436573,0.20243019538325627,1.8433319544907674,0.832153052261748
34,0.02763120810282819,0.9999994648188464,0.7555555555555555,0.7564229249011858,0.7554347826086957,0.7574404761904762,0.7564229249011858,0.4446315087976017,0.22294264917292853,1.9090315557085829,0.8214756258234519
35,0.03056705200377806,0.5348407217919036,0.7555555555555555,0.7574110671936759,0.7544642857142858,0.763663967611336,0.7574110671936759,0.448350115562175,0.22195725570295924,1.848646994809782,0.828227931488801
