metric,value
train_accuracy,0.9962962962962963
train_balanced_accuracy,0.9965675057208239
train_macro_f1,0.9962751713344543
train_macro_precision,0.9960106382978724
train_macro_recall,0.9965675057208239
train_brier,0.006114589538404591
train_ece_10,0.0026492243292408173
train_nll,0.014206944105984057
train_roc_auc,0.9998711664345619
val_accuracy,0.825925925925926
val_balanced_accuracy,0.8263816475495307
val_macro_f1,0.8258662092624357
val_macro_precision,0.8271897007042254
val_macro_recall,0.8263816475495307
val_brier,0.33092880619649284
val_ece_10,0.1588534968564193
val_nll,1.6927105487602367
val_roc_auc,0.8588990724987652
test_accuracy,0.8027777777777778
test_balanced_accuracy,0.8006249999999999
test_macro_f1,0.8004356686107792
test_macro_precision,0.8002590592715129
test_macro_recall,0.8006249999999999
test_brier,0.3560540075412524
test_ece_10,0.16448315031396799
test_nll,1.393352326497183
test_roc_auc,0.87215625
ood_accuracy,0.7166666666666667
ood_balanced_accuracy,0.7136318654131618
ood_macro_f1,0.7138047138047139
ood_macro_precision,0.718496963562753
ood_macro_recall,0.7136318654131618
ood_brier,0.48688419327186505
ood_ece_10,0.23651073694965397
ood_nll,2.0504604883428885
ood_roc_auc,0.8142627412172192
ood_composition_accuracy,0.6166666666666667
ood_composition_balanced_accuracy,0.6043771043771043
ood_composition_macro_f1,0.6033342914630642
ood_composition_macro_precision,0.611244019138756
ood_composition_macro_recall,0.6043771043771043
ood_composition_brier,0.6550192403052708
ood_composition_ece_10,0.32345717148863296
ood_composition_nll,2.3803946521317836
ood_composition_roc_auc,0.7003367003367004
ood_depth_accuracy,0.8166666666666667
ood_depth_balanced_accuracy,0.8169527102111371
ood_depth_macro_f1,0.8166157265907197
ood_depth_macro_precision,0.8175408213755566
ood_depth_macro_recall,0.8169527102111371
ood_depth_brier,0.3187491462384592
ood_depth_ece_10,0.1572999068297293
ood_depth_nll,1.720526324553993
ood_depth_roc_auc,0.88504753673293
model_parameter_count,144898.0
model_depth,3.0
elapsed_seconds,2.140514708007686
