metric,value
train_accuracy,0.937037037037037
train_balanced_accuracy,0.9361866120757696
train_macro_f1,0.9363021968109466
train_macro_precision,0.9364207318201729
train_macro_recall,0.9361866120757696
train_brier,0.15104452873670332
train_ece_10,0.14739727598062974
train_nll,0.2835295000471199
train_roc_auc,0.9800340370955012
val_accuracy,0.825925925925926
val_balanced_accuracy,0.8239057608874732
val_macro_f1,0.8244206157039087
val_macro_precision,0.831646423751687
val_macro_recall,0.8239057608874732
val_brier,0.2717244933385403
val_ece_10,0.052051256610714684
val_nll,0.43065335976678176
val_roc_auc,0.8966445164479104
test_accuracy,0.7722222222222223
test_balanced_accuracy,0.7731201382886776
test_macro_f1,0.7710278924017251
test_macro_precision,0.7798582995951417
test_macro_recall,0.7731201382886776
test_brier,0.32659100899496996
test_ece_10,0.022810686188346908
test_nll,0.4935239678445471
test_roc_auc,0.8502284232621311
test_quantum_kernel_alignment,0.09485501505780952
test_quantum_kernel_effective_rank,124.71121964590722
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.06513763219118118
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,127.0
test_quantum_kernel_sample_class1_n,129.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.7111111111111111
ood_balanced_accuracy,0.7038690476190477
ood_macro_f1,0.7039473684210527
ood_macro_precision,0.7158613445378151
ood_macro_recall,0.7038690476190477
ood_brier,0.4000544539568357
ood_ece_10,0.08402083455635918
ood_nll,0.5828550858297823
ood_roc_auc,0.7699962797619049
ood_quantum_kernel_alignment,0.0739940628203071
ood_quantum_kernel_effective_rank,124.49433353775532
ood_quantum_kernel_trace,256.0
ood_quantum_kernel_mean_offdiag,0.06728819012641907
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,137.0
ood_quantum_kernel_sample_class1_n,119.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.5944444444444444
ood_composition_balanced_accuracy,0.573509015256588
ood_composition_macro_f1,0.5722517009017221
ood_composition_macro_precision,0.5796883542919629
ood_composition_macro_recall,0.573509015256588
ood_composition_brier,0.5268410730861005
ood_composition_ece_10,0.18868105250980344
ood_composition_nll,0.7384434146059308
ood_composition_roc_auc,0.614676585550372
ood_composition_quantum_kernel_alignment,0.07707284723342031
ood_composition_quantum_kernel_effective_rank,82.66265839021332
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.07829980552196503
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,103.0
ood_composition_quantum_kernel_sample_class1_n,77.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.8277777777777777
ood_depth_balanced_accuracy,0.828806025435239
ood_depth_macro_f1,0.8265734265734266
ood_depth_macro_precision,0.8394951555328913
ood_depth_macro_recall,0.828806025435239
ood_depth_brier,0.27326783482757083
ood_depth_ece_10,0.0738153475746209
ood_depth_nll,0.42726675705363387
ood_depth_roc_auc,0.9022101494011606
ood_depth_quantum_kernel_alignment,0.14204550912765937
ood_depth_quantum_kernel_effective_rank,104.53464271533716
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.06377585977315903
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,89.0
ood_depth_quantum_kernel_sample_class1_n,91.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,12
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,4.79921949999698
