metric,value
train_accuracy,1.0
train_balanced_accuracy,1.0
train_macro_f1,1.0
train_macro_precision,1.0
train_macro_recall,1.0
train_brier,2.0000000100495182e-16
train_ece_10,1.0000000161269895e-08
train_nll,9.999999878202987e-09
train_roc_auc,1.0
val_accuracy,0.8333333333333334
val_balanced_accuracy,0.8335711541627793
val_macro_f1,0.8333310470651175
val_macro_precision,0.8336627140974967
val_macro_recall,0.8335711541627793
val_brier,0.268183081015374
val_ece_10,0.07175555472488972
val_nll,0.42481350506271826
val_roc_auc,0.8900993359310686
test_accuracy,0.8166666666666667
test_balanced_accuracy,0.81
test_macro_f1,0.8124467178175618
test_macro_precision,0.8175009601843554
test_macro_recall,0.81
test_brier,0.26310133329343494
test_ece_10,0.05564444458759401
test_nll,0.4156880765419589
test_roc_auc,0.8964062499999998
ood_accuracy,0.6722222222222223
ood_balanced_accuracy,0.6690994557149925
ood_macro_f1,0.6689113355780023
ood_macro_precision,0.6729504048582996
ood_macro_recall,0.6690994557149925
ood_brier,0.40909484347037167
ood_ece_10,0.050911110958229346
ood_nll,0.5918343514340576
ood_roc_auc,0.7594631370608609
ood_composition_accuracy,0.4777777777777778
ood_composition_balanced_accuracy,0.46352413019079686
ood_composition_macro_f1,0.4584560235565228
ood_composition_macro_precision,0.4608695652173913
ood_composition_macro_recall,0.46352413019079686
ood_composition_brier,0.5839544877345629
ood_composition_ece_10,0.19488888860146197
ood_composition_nll,0.7978963753209348
ood_composition_roc_auc,0.5181444070332959
ood_depth_accuracy,0.8666666666666667
ood_depth_balanced_accuracy,0.8668971477960241
ood_depth_macro_f1,0.8666502037288555
ood_depth_macro_precision,0.8672599184278829
ood_depth_macro_recall,0.8668971477960241
ood_depth_brier,0.23423519920618044
ood_depth_ece_10,0.09306666668500346
ood_depth_nll,0.38577232754718044
ood_depth_roc_auc,0.9248055315471047
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,1.235113916991395
