metric,value
train_accuracy,0.6790123456790124
train_balanced_accuracy,0.6786918840455962
train_macro_f1,0.6787302982041847
train_macro_precision,0.6789013793819343
train_macro_recall,0.6786918840455962
train_brier,0.4429784999985036
train_ece_10,0.11613291876860915
train_nll,0.6352118573447353
train_roc_auc,0.7608516659449504
val_accuracy,0.5814814814814815
val_balanced_accuracy,0.5791687283523008
val_macro_f1,0.5789342938765372
val_macro_precision,0.5800000000000001
val_macro_recall,0.5791687283523008
val_brier,0.5001654538158364
val_ece_10,0.05874489938163552
val_nll,0.6935836420001797
val_roc_auc,0.5467590301830777
test_accuracy,0.45
test_balanced_accuracy,0.45155285284353575
test_macro_f1,0.4499320903815286
test_macro_precision,0.45168476747424113
test_macro_recall,0.45155285284353575
test_brier,0.5236456797163956
test_ece_10,0.10781962029258982
test_nll,0.7174539302521854
test_roc_auc,0.4497843690856629
test_quantum_kernel_alignment,0.02926396504210937
test_quantum_kernel_effective_rank,90.61814120842621
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.11380766332149506
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,137.0
test_quantum_kernel_sample_class1_n,119.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.49166666666666664
ood_balanced_accuracy,0.495
ood_macro_f1,0.49134875964144253
ood_macro_precision,0.49504321695219805
ood_macro_recall,0.495
ood_brier,0.5152734145782374
ood_ece_10,0.06087457307394355
ood_nll,0.7087506388771109
ood_roc_auc,0.47825
ood_quantum_kernel_alignment,0.03428511190360411
ood_quantum_kernel_effective_rank,95.06291457559222
ood_quantum_kernel_trace,256.0000305175781
ood_quantum_kernel_mean_offdiag,0.10789219290018082
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,142.0
ood_quantum_kernel_sample_class1_n,114.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.4888888888888889
ood_composition_balanced_accuracy,0.4951037994516255
ood_composition_macro_f1,0.48481831757093086
ood_composition_macro_precision,0.49535603715170284
ood_composition_macro_recall,0.4951037994516255
ood_composition_brier,0.5168206397639993
ood_composition_ece_10,0.06306402805275914
ood_composition_nll,0.710295650955854
ood_composition_roc_auc,0.472777124951038
ood_composition_quantum_kernel_alignment,0.07215519911507325
ood_composition_quantum_kernel_effective_rank,72.98347013710135
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.11485931277275085
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,111.0
ood_composition_quantum_kernel_sample_class1_n,69.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.49444444444444446
ood_depth_balanced_accuracy,0.49407334238794914
ood_depth_macro_f1,0.49367871163178884
ood_depth_macro_precision,0.49404761904761907
ood_depth_macro_recall,0.49407334238794914
ood_depth_brier,0.5137261893924754
ood_depth_ece_10,0.05868511809512801
ood_depth_nll,0.707205626798368
ood_depth_roc_auc,0.4835164835164836
ood_depth_quantum_kernel_alignment,0.04166471923110075
ood_depth_quantum_kernel_effective_rank,81.34427045945279
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.1054980456829071
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,89.0
ood_depth_quantum_kernel_sample_class1_n,91.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,8
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,2.4994633750029607
