metric,value
train_accuracy,0.9987654320987654
train_balanced_accuracy,0.9987341772151899
train_macro_f1,0.9987646017213216
train_macro_precision,0.9987980769230769
train_macro_recall,0.9987341772151899
train_brier,0.03139613362576064
train_ece_10,0.12173690498973677
train_nll,0.13047703740589575
train_roc_auc,0.9999999999999999
val_accuracy,0.7777777777777778
val_balanced_accuracy,0.7771978021978021
val_macro_f1,0.7773379515091539
val_macro_precision,0.7775638204225352
val_macro_recall,0.7771978021978021
val_brier,0.3085901660725915
val_ece_10,0.03930486255556458
val_nll,0.4785623959914535
val_roc_auc,0.8547802197802198
test_accuracy,0.8027777777777778
test_balanced_accuracy,0.8031660231660231
test_macro_f1,0.8027640808389471
test_macro_precision,0.8029695024077046
test_macro_recall,0.8031660231660231
test_brier,0.29394709277200826
test_ece_10,0.05379018374200359
test_nll,0.4672278668958809
test_roc_auc,0.8652355212355214
ood_accuracy,0.65
ood_balanced_accuracy,0.6498834498834498
ood_macro_f1,0.6489164086687307
ood_macro_precision,0.6489575289575289
ood_macro_recall,0.6498834498834498
ood_brier,0.4758587108263487
ood_ece_10,0.1071238991265129
ood_nll,0.690360224127841
ood_roc_auc,0.6815695415695415
ood_composition_accuracy,0.46111111111111114
ood_composition_balanced_accuracy,0.4616001975552537
ood_composition_macro_f1,0.46029489042069793
ood_composition_macro_precision,0.4612991538078646
ood_composition_macro_recall,0.4616001975552537
ood_composition_brier,0.6742826942874653
ood_composition_ece_10,0.23112162215942456
ood_composition_nll,0.9402092571800816
ood_composition_roc_auc,0.4127052722558341
ood_depth_accuracy,0.8388888888888889
ood_depth_balanced_accuracy,0.8357793522267206
ood_depth_macro_f1,0.8351804489911907
ood_depth_macro_precision,0.834636237548859
ood_depth_macro_recall,0.8357793522267206
ood_depth_brier,0.27743472736523206
ood_depth_ece_10,0.060943300256712664
ood_depth_nll,0.4405111910756004
ood_depth_roc_auc,0.8717105263157896
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,0.42186287499498576
