epoch,train_loss,gradient_norm,val_accuracy,val_balanced_accuracy,val_macro_f1,val_macro_precision,val_macro_recall,val_brier,val_ece_10,val_nll,val_roc_auc
1,0.7281193159244679,0.651555919720212,0.48148148148148145,0.4830368906455863,0.4796542040636529,0.4827026421854008,0.4830368906455863,0.5617402708716702,0.15854453995326834,0.7640230689759441,0.4913812033377251
2,0.6962480091754301,0.7558433500553828,0.4962962962962963,0.49769433465085633,0.4949383802816901,0.4976583407671722,0.49769433465085633,0.5373452435638795,0.1302538054563974,0.7348161589346279,0.5164690382081687
3,0.671571953944218,0.5992401672297545,0.5148148148148148,0.516798418972332,0.5118618805117376,0.5173380928097909,0.516798418972332,0.5191501958377204,0.10493914919283488,0.7139102812880621,0.540788317962231
4,0.6522992053149659,0.6047506121976851,0.5222222222222223,0.5243741765480896,0.5187298779898025,0.52530058692803,0.5243741765480896,0.5067335052204107,0.09512042376527943,0.7000991287360812,0.55923364075538
5,0.6386188246585704,0.7720623891538003,0.5185185185185185,0.5205862977602108,0.5153004860804242,0.5213068181818181,0.5205862977602108,0.4984416902931004,0.11113562723470032,0.691352761616419,0.5757026789635485
6,0.6283114500987677,0.7307768952043457,0.5481481481481482,0.5500658761528326,0.5456551724137931,0.5515370705244123,0.5500658761528326,0.4912828069838814,0.09921418345433866,0.6842099414492679,0.5895366710584102
7,0.6203286487379192,0.6439573118481121,0.5518518518518518,0.5541831357048748,0.547976478727084,0.556590791812396,0.5541831357048748,0.4874411773185779,0.09756076407977059,0.6806228966372116,0.5987044356609574
8,0.6146328453664427,0.5436836173247266,0.5740740740740741,0.5760869565217391,0.5714818035026705,0.5785313615502294,0.5760869565217391,0.48556574212542714,0.05777405772843348,0.6792801281279903,0.6080917874396135
9,0.6111344046062893,0.681321361975145,0.5962962962962963,0.5984848484848485,0.5933454007820813,0.6022280471821756,0.5984848484848485,0.48423210961556257,0.06899727045142155,0.6785529462613213,0.6140206411945542
10,0.6073352538509134,0.5716327350595061,0.5962962962962963,0.5983201581027668,0.5938392746242702,0.6014788373278939,0.5983201581027668,0.4853322943419178,0.06212035266423202,0.6805432229555024,0.617094861660079
11,0.6049768533235714,0.6206535433710931,0.6037037037037037,0.6054018445322793,0.6021263995813306,0.6077138849929874,0.6054018445322793,0.48534388690209346,0.053736288777278325,0.681388194904334,0.6217061923583662
12,0.6035433451334635,0.6594324327981659,0.6037037037037037,0.6052371541501976,0.6024767801857586,0.6070889894419307,0.6052371541501976,0.4863837392924638,0.05980791243400369,0.6834619717371299,0.6247255160298638
13,0.602108186998485,0.5303096785524305,0.5962962962962963,0.5976613965744401,0.5953582378903082,0.5990038399465747,0.5976613965744401,0.4868650143588649,0.05898010949632074,0.6844769437000404,0.6258234519104084
14,0.6009490841700706,0.6074210995413195,0.5962962962962963,0.5979907773386034,0.5946895098538789,0.6001402524544179,0.5979907773386034,0.48745014036934237,0.06419379697213054,0.6859340075034324,0.6255489679402724
15,0.600581646701436,0.5030804947887828,0.6,0.6016139657444005,0.5985903859919608,0.603616211374832,0.6016139657444005,0.48952831536707236,0.06038960414620725,0.689373187249703,0.6248902064119455
16,0.5998126712846167,0.6979916534536008,0.5888888888888889,0.5904150197628458,0.5876160990712074,0.5920060331825038,0.5904150197628458,0.4912192217909239,0.0747700670264211,0.6922066959871215,0.6247804128238911
17,0.5992267567434428,0.5697702206833866,0.6,0.6016139657444005,0.5985903859919608,0.603616211374832,0.6016139657444005,0.49441500420743567,0.0652174547389631,0.6963046735637879,0.6216512955643391
18,0.5990038091753735,0.530959126756995,0.6,0.6016139657444005,0.5985903859919608,0.603616211374832,0.6016139657444005,0.4954031534854838,0.0672517555218314,0.6977385642952693,0.6214317083882303
19,0.5989244915820934,0.4891995827482615,0.6,0.6016139657444005,0.5985903859919608,0.603616211374832,0.6016139657444005,0.4960868113291005,0.06965889140110791,0.699319294744519,0.6220355731225297
20,0.5988804369796942,0.5090847303987575,0.6037037037037037,0.6052371541501976,0.6024767801857586,0.6070889894419307,0.6052371541501976,0.4970293796570003,0.06831224975705481,0.7011272101110394,0.6211023276240668
