metric,value
train_accuracy,1.0
train_balanced_accuracy,1.0
train_macro_f1,1.0
train_macro_precision,1.0
train_macro_recall,1.0
train_brier,2.0000000100495182e-16
train_ece_10,1.0000000161269895e-08
train_nll,9.999999878202987e-09
train_roc_auc,1.0
val_accuracy,0.8407407407407408
val_balanced_accuracy,0.8392857142857143
val_macro_f1,0.8397714569618681
val_macro_precision,0.8404678944748631
val_macro_recall,0.8392857142857143
val_brier,0.26519188158945883
val_ece_10,0.08970370333735246
val_nll,0.41924845009194434
val_roc_auc,0.8983686067019401
test_accuracy,0.8277777777777777
test_balanced_accuracy,0.828880308880309
test_macro_f1,0.8277299249791609
test_macro_precision,0.8298584218841971
test_macro_recall,0.828880308880309
test_brier,0.2560482895081869
test_ece_10,0.07851666699334871
test_nll,0.40724968676682666
test_roc_auc,0.9077220077220077
ood_accuracy,0.6916666666666667
ood_balanced_accuracy,0.6918158567774936
ood_macro_f1,0.6883748859480157
ood_macro_precision,0.6880804953560371
ood_macro_recall,0.6918158567774936
ood_brier,0.3946099557628984
ood_ece_10,0.0398999999883992
ood_nll,0.5789436959551354
ood_roc_auc,0.766095165924663
ood_composition_accuracy,0.5388888888888889
ood_composition_balanced_accuracy,0.5493370729219786
ood_composition_macro_f1,0.5381904732465765
ood_composition_macro_precision,0.5482603815937149
ood_composition_macro_recall,0.5493370729219786
ood_composition_brier,0.5548195994424219
ood_composition_ece_10,0.11492222344221337
ood_composition_nll,0.774520920805593
ood_composition_roc_auc,0.5515043345232025
ood_depth_accuracy,0.8444444444444444
ood_depth_balanced_accuracy,0.8365709988720391
ood_depth_macro_f1,0.8400000000000001
ood_depth_macro_precision,0.8470086574492828
ood_depth_macro_recall,0.8365709988720391
ood_depth_brier,0.2344003120833749
ood_depth_ece_10,0.08205555647092286
ood_depth_nll,0.38336647110467786
ood_depth_roc_auc,0.9284998120065171
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,1.2587432920117863
