metric,value
train_accuracy,0.9876543209876543
train_balanced_accuracy,0.9876725357264791
train_macro_f1,0.9876540199120845
train_macro_precision,0.9877439024390244
train_macro_recall,0.9876725357264791
train_brier,0.05128627803612933
train_ece_10,0.09557933783203154
train_nll,0.12801172877522024
train_roc_auc,0.9991647563771155
val_accuracy,0.7703703703703704
val_balanced_accuracy,0.7712450592885376
val_macro_f1,0.7702569169960474
val_macro_precision,0.7723214285714286
val_macro_recall,0.7712450592885376
val_brier,0.3507123834861997
val_ece_10,0.08582726597576763
val_nll,0.5739463601334055
val_roc_auc,0.8242753623188407
test_accuracy,0.8111111111111111
test_balanced_accuracy,0.8121987393400074
test_macro_f1,0.8111052810271921
test_macro_precision,0.8124690747154875
test_macro_recall,0.8121987393400074
test_brier,0.2977956102804067
test_ece_10,0.0780054591724767
test_nll,0.4757742475767637
test_roc_auc,0.8670127301940428
test_quantum_kernel_alignment,0.09858104413618696
test_quantum_kernel_effective_rank,135.52712185490097
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.06380686908960342
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,132.0
test_quantum_kernel_sample_class1_n,124.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.6666666666666666
ood_balanced_accuracy,0.6666872453389308
ood_macro_f1,0.6666563782832804
ood_macro_precision,0.6666666666666667
ood_macro_recall,0.6666872453389308
ood_brier,0.43729587394414754
ood_ece_10,0.12176713123704891
ood_nll,0.6665570499101112
ood_roc_auc,0.7437955303123842
ood_quantum_kernel_alignment,0.06437415602800226
ood_quantum_kernel_effective_rank,123.3314310511013
ood_quantum_kernel_trace,256.0
ood_quantum_kernel_mean_offdiag,0.07529093325138092
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,129.0
ood_quantum_kernel_sample_class1_n,127.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.5833333333333334
ood_composition_balanced_accuracy,0.5800000000000001
ood_composition_macro_f1,0.5795833203575098
ood_composition_macro_precision,0.579493230654577
ood_composition_macro_recall,0.5800000000000001
ood_composition_brier,0.5561970297353662
ood_composition_ece_10,0.19644225377120217
ood_composition_nll,0.8304240731812054
ood_composition_roc_auc,0.6275
ood_composition_quantum_kernel_alignment,0.0910945224369295
ood_composition_quantum_kernel_effective_rank,90.08653663715313
ood_composition_quantum_kernel_trace,180.00001525878906
ood_composition_quantum_kernel_mean_offdiag,0.08181446045637131
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,100.0
ood_composition_quantum_kernel_sample_class1_n,80.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.75
ood_depth_balanced_accuracy,0.7485067197610751
ood_depth_macro_f1,0.7482517482517483
ood_depth_macro_precision,0.74804372127686
ood_depth_macro_recall,0.7485067197610751
ood_depth_brier,0.31839471815292886
ood_depth_ece_10,0.056405947481446964
ood_depth_nll,0.5026900266390169
ood_depth_roc_auc,0.8446988551518169
ood_depth_quantum_kernel_alignment,0.10906724427915507
ood_depth_quantum_kernel_effective_rank,104.49753576648709
ood_depth_quantum_kernel_trace,180.0
ood_depth_quantum_kernel_mean_offdiag,0.06970079988241196
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,82.0
ood_depth_quantum_kernel_sample_class1_n,98.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,12
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,7.677713124998263
