metric,value
train_accuracy,0.9345679012345679
train_balanced_accuracy,0.9348107171827447
train_macro_f1,0.9345654079183021
train_macro_precision,0.9346649107404155
train_macro_recall,0.9348107171827447
train_brier,0.15095800655896713
train_ece_10,0.14365193170378493
train_nll,0.2809261900290775
train_roc_auc,0.9811967480071481
val_accuracy,0.7333333333333333
val_balanced_accuracy,0.7364341085271318
val_macro_f1,0.732967032967033
val_macro_precision,0.7393288441204295
val_macro_recall,0.7364341085271318
val_brier,0.37230462284188565
val_ece_10,0.04068974928101171
val_nll,0.5586447556444277
val_roc_auc,0.7959206113585133
test_accuracy,0.7416666666666667
test_balanced_accuracy,0.7441438366789737
test_macro_f1,0.7415689573990166
test_macro_precision,0.7431405265109381
test_macro_recall,0.7441438366789737
test_brier,0.3664877027400406
test_ece_10,0.038700373348455046
test_nll,0.5497544968389452
test_roc_auc,0.8009680121622041
ood_accuracy,0.6638888888888889
ood_balanced_accuracy,0.66125
ood_macro_f1,0.6606815968841285
ood_macro_precision,0.6603729603729603
ood_macro_recall,0.66125
ood_brier,0.4621525997662125
ood_ece_10,0.11703278406611303
ood_nll,0.6861788784104637
ood_roc_auc,0.7145625
ood_composition_accuracy,0.5444444444444444
ood_composition_balanced_accuracy,0.5264394829612221
ood_composition_macro_f1,0.525462962962963
ood_composition_macro_precision,0.5257142857142857
ood_composition_macro_recall,0.5264394829612221
ood_composition_brier,0.6251396696258632
ood_composition_ece_10,0.19984107445024812
ood_composition_nll,0.9200037091166122
ood_composition_roc_auc,0.5359707533620578
ood_depth_accuracy,0.7833333333333333
ood_depth_balanced_accuracy,0.7833683170761823
ood_depth_macro_f1,0.7833266458841321
ood_depth_macro_precision,0.7833333333333333
ood_depth_macro_recall,0.7833683170761823
ood_depth_brier,0.29916552990656176
ood_depth_ece_10,0.05775943849841848
ood_depth_nll,0.4523540477043151
ood_depth_roc_auc,0.8734411655759969
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,0.6089282089960761
