metric,value
train_accuracy,0.9827160493827161
train_balanced_accuracy,0.9825457903647837
train_macro_f1,0.9825457903647837
train_macro_precision,0.9825457903647837
train_macro_recall,0.9825457903647837
train_brier,0.05534390487526715
train_ece_10,0.09590794038384813
train_nll,0.13552237747285178
train_roc_auc,0.998854856087425
val_accuracy,0.762962962962963
val_balanced_accuracy,0.7623153385688396
val_macro_f1,0.7624938149430975
val_macro_precision,0.7630086448984086
val_macro_recall,0.7623153385688396
val_brier,0.33855924246095886
val_ece_10,0.05219913110725237
val_nll,0.5114216296601396
val_roc_auc,0.8381020374540062
test_accuracy,0.7666666666666667
test_balanced_accuracy,0.7664165972029267
test_macro_f1,0.7664864864864864
test_macro_precision,0.7667460047602856
test_macro_recall,0.7664165972029267
test_brier,0.3391465235255663
test_ece_10,0.06685004973638974
test_nll,0.5383147879985907
test_roc_auc,0.8320212404680312
test_quantum_kernel_alignment,0.0853201649843137
test_quantum_kernel_effective_rank,133.83197019871855
test_quantum_kernel_trace,256.00006103515625
test_quantum_kernel_mean_offdiag,0.06989538669586182
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,126.0
test_quantum_kernel_sample_class1_n,130.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.7472222222222222
ood_balanced_accuracy,0.7454579392732703
ood_macro_f1,0.7453338412145617
ood_macro_precision,0.7452214452214452
ood_macro_recall,0.7454579392732703
ood_brier,0.3563757682154007
ood_ece_10,0.06295674278774267
ood_nll,0.5533219932223964
ood_roc_auc,0.8109133897461424
ood_quantum_kernel_alignment,0.07844896006807807
ood_quantum_kernel_effective_rank,134.87201462691417
ood_quantum_kernel_trace,256.0000305175781
ood_quantum_kernel_mean_offdiag,0.06727851182222366
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,139.0
ood_quantum_kernel_sample_class1_n,117.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.6722222222222223
ood_composition_balanced_accuracy,0.6694805194805195
ood_composition_macro_f1,0.6634874362305523
ood_composition_macro_precision,0.6627384960718294
ood_composition_macro_recall,0.6694805194805195
ood_composition_brier,0.4550245274593664
ood_composition_ece_10,0.11567368099472762
ood_composition_nll,0.6850840340229861
ood_composition_roc_auc,0.7009090909090909
ood_composition_quantum_kernel_alignment,0.10079527820120633
ood_composition_quantum_kernel_effective_rank,96.94311047264068
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.07268806546926498
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,110.0
ood_composition_quantum_kernel_sample_class1_n,70.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.8222222222222222
ood_depth_balanced_accuracy,0.8243443839683324
ood_depth_macro_f1,0.8222002716384739
ood_depth_macro_precision,0.8251488095238095
ood_depth_macro_recall,0.8243443839683324
ood_depth_brier,0.2577270089714352
ood_depth_ece_10,0.044291798756614285
ood_depth_nll,0.42155995242180666
ood_depth_roc_auc,0.898688767936665
ood_depth_quantum_kernel_alignment,0.13496124759946207
ood_depth_quantum_kernel_effective_rank,111.98051832060352
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.06652562320232391
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,86.0
ood_depth_quantum_kernel_sample_class1_n,94.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,30
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,8.08723929199914
