metric,value
train_accuracy,0.8691358024691358
train_balanced_accuracy,0.8686149672499757
train_macro_f1,0.8687830105633803
train_macro_precision,0.8689937368498313
train_macro_recall,0.8686149672499757
train_brier,0.22579610060616856
train_ece_10,0.12713844972902597
train_nll,0.37734884311774053
train_roc_auc,0.9424613842995406
val_accuracy,0.7296296296296296
val_balanced_accuracy,0.7307312252964426
val_macro_f1,0.7293288839451242
val_macro_precision,0.7324539571926332
val_macro_recall,0.7307312252964426
val_brier,0.38352495308881057
val_ece_10,0.04721490144933756
val_nll,0.5705964275260135
val_roc_auc,0.7775581906016688
test_accuracy,0.65
test_balanced_accuracy,0.649833312754661
test_macro_f1,0.6498270750988142
test_macro_precision,0.649981460882462
test_macro_recall,0.649833312754661
test_brier,0.4447655830716877
test_ece_10,0.05254796218241292
test_nll,0.6410845246551495
test_roc_auc,0.7036979874058525
test_quantum_kernel_alignment,0.05708066773235016
test_quantum_kernel_effective_rank,125.71993410981938
test_quantum_kernel_trace,256.0000305175781
test_quantum_kernel_mean_offdiag,0.07022510468959808
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,129.0
test_quantum_kernel_sample_class1_n,127.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.6138888888888889
ood_balanced_accuracy,0.6105649576903932
ood_macro_f1,0.6106169899852931
ood_macro_precision,0.6106785836629193
ood_macro_recall,0.6105649576903932
ood_brier,0.47148415155550943
ood_ece_10,0.07855131199415688
ood_nll,0.6697896822648437
ood_roc_auc,0.6614920358387257
ood_quantum_kernel_alignment,0.05619779389192731
ood_quantum_kernel_effective_rank,128.00085799726762
ood_quantum_kernel_trace,256.0000305175781
ood_quantum_kernel_mean_offdiag,0.06844871491193771
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,139.0
ood_quantum_kernel_sample_class1_n,117.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.5166666666666667
ood_composition_balanced_accuracy,0.5126518218623481
ood_composition_macro_f1,0.5112206997721527
ood_composition_macro_precision,0.5123839009287925
ood_composition_macro_recall,0.5126518218623481
ood_composition_brier,0.557913699100326
ood_composition_ece_10,0.15728998273959316
ood_composition_nll,0.7734684392848294
ood_composition_roc_auc,0.5251771255060728
ood_composition_quantum_kernel_alignment,0.06195720025651019
ood_composition_quantum_kernel_effective_rank,96.56108794358988
ood_composition_quantum_kernel_trace,180.00003051757812
ood_composition_quantum_kernel_mean_offdiag,0.07059898227453232
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,104.0
ood_composition_quantum_kernel_sample_class1_n,76.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.7111111111111111
ood_depth_balanced_accuracy,0.7097332015810276
ood_depth_macro_f1,0.7093528754192026
ood_depth_macro_precision,0.7134238310708898
ood_depth_macro_recall,0.7097332015810276
ood_depth_brier,0.38505460401069297
ood_depth_ece_10,0.05899046303491146
ood_depth_nll,0.5661109252448581
ood_depth_roc_auc,0.7838438735177865
ood_depth_quantum_kernel_alignment,0.09317041775619106
ood_depth_quantum_kernel_effective_rank,103.6064053850132
ood_depth_quantum_kernel_trace,180.00001525878906
ood_depth_quantum_kernel_mean_offdiag,0.06937266886234283
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,92.0
ood_depth_quantum_kernel_sample_class1_n,88.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,12
model_depth_proxy,6
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,4.63530587501009
