metric,value
train_accuracy,0.9876543209876543
train_balanced_accuracy,0.9879693989607425
train_macro_f1,0.9875862068965517
train_macro_precision,0.9872519771380964
train_macro_recall,0.9879693989607425
train_brier,0.10721446956420883
train_ece_10,0.21416294634073274
train_nll,0.2575391375229635
train_roc_auc,0.9996993883473109
val_accuracy,0.762962962962963
val_balanced_accuracy,0.7630206904121617
val_macro_f1,0.7629499561018437
val_macro_precision,0.762962962962963
val_macro_recall,0.7630206904121617
val_brier,0.36826135047757025
val_ece_10,0.08709115241071794
val_nll,0.5510814521433152
val_roc_auc,0.8030843532188136
test_accuracy,0.7361111111111112
test_balanced_accuracy,0.73
test_macro_f1,0.7311299617135355
test_macro_precision,0.7332139801641371
test_macro_recall,0.73
test_brier,0.3734923144476601
test_ece_10,0.047804537756482454
test_nll,0.5605282751623187
test_roc_auc,0.788953125
ood_accuracy,0.6194444444444445
ood_balanced_accuracy,0.6163409203364671
ood_macro_f1,0.6158130477117819
ood_macro_precision,0.6187837453822109
ood_macro_recall,0.6163409203364671
ood_brier,0.49511494473813106
ood_ece_10,0.05317030348203343
ood_nll,0.6994464936100631
ood_roc_auc,0.6317571746660069
ood_composition_accuracy,0.45555555555555555
ood_composition_balanced_accuracy,0.4455667789001122
ood_composition_macro_f1,0.4439541041482789
ood_composition_macro_precision,0.444117270515939
ood_composition_macro_recall,0.4455667789001122
ood_composition_brier,0.6301643098221528
ood_composition_ece_10,0.22915410048276982
ood_composition_nll,0.8542486891170215
ood_composition_roc_auc,0.42561416635490706
ood_depth_accuracy,0.7833333333333333
ood_depth_balanced_accuracy,0.7839856772441042
ood_depth_macro_f1,0.7827903091060986
ood_depth_macro_precision,0.7875
ood_depth_macro_recall,0.7839856772441042
ood_depth_brier,0.36006557965410946
ood_depth_ece_10,0.12534658041889116
ood_depth_nll,0.5446442981031047
ood_depth_roc_auc,0.842017533028769
model_parameter_count,0
model_sklearn_baseline,True
model_direct_label_evaluation,True
model_input_dim,49
elapsed_seconds,0.7034797919914126
