metric,value
train_accuracy,0.9814814814814815
train_balanced_accuracy,0.9815399814607015
train_macro_f1,0.9814780656088076
train_macro_precision,0.9814430915376595
train_macro_recall,0.9815399814607015
train_brier,0.06381238778929939
train_ece_10,0.10070504338176564
train_nll,0.14701082118166986
train_roc_auc,0.9974081572913109
val_accuracy,0.7814814814814814
val_balanced_accuracy,0.7777777777777778
val_macro_f1,0.778931153637991
val_macro_precision,0.7827489481065919
val_macro_recall,0.7777777777777778
val_brier,0.3167827479845842
val_ece_10,0.07114791158375867
val_nll,0.4835380584980946
val_roc_auc,0.8493165784832452
test_accuracy,0.7944444444444444
test_balanced_accuracy,0.7949034749034749
test_macro_f1,0.7944380999413563
test_macro_precision,0.7947578030934519
test_macro_recall,0.7949034749034749
test_brier,0.32063456888642994
test_ece_10,0.05795837340605605
test_nll,0.5199413428318271
test_roc_auc,0.8438610038610039
test_quantum_kernel_alignment,0.08488714704317558
test_quantum_kernel_effective_rank,141.50984513495467
test_quantum_kernel_trace,256.0
test_quantum_kernel_mean_offdiag,0.05262090638279915
test_quantum_kernel_sample_n,256.0
test_quantum_kernel_sample_class0_n,132.0
test_quantum_kernel_sample_class1_n,124.0
test_quantum_kernel_sampling_strategy,2.0
ood_accuracy,0.6861111111111111
ood_balanced_accuracy,0.6886899687411197
ood_macro_f1,0.6837661984312688
ood_macro_precision,0.6845355731225297
ood_macro_recall,0.6886899687411197
ood_brier,0.42407588248277894
ood_ece_10,0.10962718006690089
ood_nll,0.6400089050691458
ood_roc_auc,0.7640428151937104
ood_quantum_kernel_alignment,0.05940839017715863
ood_quantum_kernel_effective_rank,145.50018096368862
ood_quantum_kernel_trace,256.0000305175781
ood_quantum_kernel_mean_offdiag,0.05032559484243393
ood_quantum_kernel_sample_n,256.0
ood_quantum_kernel_sample_class0_n,147.0
ood_quantum_kernel_sample_class1_n,109.0
ood_quantum_kernel_sampling_strategy,2.0
ood_composition_accuracy,0.6111111111111112
ood_composition_balanced_accuracy,0.606578276389597
ood_composition_macro_f1,0.6040723981900453
ood_composition_macro_precision,0.6040318566450971
ood_composition_macro_recall,0.606578276389597
ood_composition_brier,0.5425327364109741
ood_composition_ece_10,0.16793349105109906
ood_composition_nll,0.8129794113739608
ood_composition_roc_auc,0.6486486486486487
ood_composition_quantum_kernel_alignment,0.0662004799291784
ood_composition_quantum_kernel_effective_rank,101.35042574287888
ood_composition_quantum_kernel_trace,180.00001525878906
ood_composition_quantum_kernel_mean_offdiag,0.0603797510266304
ood_composition_quantum_kernel_sample_n,180.0
ood_composition_quantum_kernel_sample_class0_n,106.0
ood_composition_quantum_kernel_sample_class1_n,74.0
ood_composition_quantum_kernel_sampling_strategy,2.0
ood_depth_accuracy,0.7611111111111111
ood_depth_balanced_accuracy,0.7678280486276476
ood_depth_macro_f1,0.7607492813205156
ood_depth_macro_precision,0.7643493320138546
ood_depth_macro_recall,0.7678280486276476
ood_depth_brier,0.30561902855458384
ood_depth_ece_10,0.051320869082702746
ood_depth_nll,0.46703839876433073
ood_depth_roc_auc,0.8694071938839453
ood_depth_quantum_kernel_alignment,0.08789035381434099
ood_depth_quantum_kernel_effective_rank,122.43659557252035
ood_depth_quantum_kernel_trace,180.00003051757812
ood_depth_quantum_kernel_mean_offdiag,0.04617054760456085
ood_depth_quantum_kernel_sample_n,180.0
ood_depth_quantum_kernel_sample_class0_n,101.0
ood_depth_quantum_kernel_sample_class1_n,79.0
ood_depth_quantum_kernel_sampling_strategy,2.0
model_n_qubits,6
model_n_layers,2
model_state_dim,64
model_data_reuploading,True
model_parameter_count,686
model_single_qubit_rotation_count_proxy,24
model_two_qubit_gate_count_proxy,0
model_depth_proxy,4
model_bare_statevector_memory_gb_per_sample_complex64,4.76837158203125e-07
model_primitive_role_encoding_active,True
elapsed_seconds,7.667556583008263
